interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,coast,east,far_west,north,north_central,south_central,southern,west,system_total
2025-12-02T00:00:00-06:00,2025-12-02 06:00:00+00:00,2025-12-02T01:00:00-06:00,2025-12-02 07:00:00+00:00,12279.39,2163.01,7553.07,1463.62,15793.35,8222.72,3745.8,1389.84,52610.79
2025-12-02T01:00:00-06:00,2025-12-02 07:00:00+00:00,2025-12-02T02:00:00-06:00,2025-12-02 08:00:00+00:00,12079.59,2202.94,7445.48,1444.5,15984.5,8205.09,3886.29,1354.97,52603.34
2025-12-02T02:00:00-06:00,2025-12-02 08:00:00+00:00,2025-12-02T03:00:00-06:00,2025-12-02 09:00:00+00:00,12028.55,2134.73,7489.74,1577.97,16320.68,8239.36,3973.34,1306.06,53070.43
2025-12-02T03:00:00-06:00,2025-12-02 09:00:00+00:00,2025-12-02T04:00:00-06:00,2025-12-02 10:00:00+00:00,12092.96,2272.97,7402.54,1637.2,16582.79,8331.19,3916.93,1287.3,53523.89
2025-12-02T04:00:00-06:00,2025-12-02 10:00:00+00:00,2025-12-02T05:00:00-06:00,2025-12-02 11:00:00+00:00,12264.38,2129.15,7155.92,1521.02,16664.92,8438.18,3866.61,1282.48,53322.67
2025-12-02T05:00:00-06:00,2025-12-02 11:00:00+00:00,2025-12-02T06:00:00-06:00,2025-12-02 12:00:00+00:00,12843.88,2110.91,7110.11,1585.69,17602.13,9022.29,3964.22,1363.37,55602.6
2025-12-02T06:00:00-06:00,2025-12-02 12:00:00+00:00,2025-12-02T07:00:00-06:00,2025-12-02 13:00:00+00:00,13650.76,2253.93,7074.08,1704.82,19133.87,9834.33,4033.91,1480.7,59166.39
2025-12-02T07:00:00-06:00,2025-12-02 13:00:00+00:00,2025-12-02T08:00:00-06:00,2025-12-02 14:00:00+00:00,13879.29,2318.77,7004.15,1866.95,19877.69,10078.52,4132.99,1610.7,60769.06
2025-12-02T08:00:00-06:00,2025-12-02 14:00:00+00:00,2025-12-02T09:00:00-06:00,2025-12-02 15:00:00+00:00,13953.75,2424.68,7549.98,2250.86,19851.83,10102.5,4382.79,1675.58,62191.97
2025-12-02T09:00:00-06:00,2025-12-02 15:00:00+00:00,2025-12-02T10:00:00-06:00,2025-12-02 16:00:00+00:00,13915.01,2222.34,7984.63,2207.26,18815.83,10042.73,4154.56,1665.14,61007.5
2025-12-02T10:00:00-06:00,2025-12-02 16:00:00+00:00,2025-12-02T11:00:00-06:00,2025-12-02 17:00:00+00:00,13640.98,2151.67,7814.66,2117.15,17542.07,9408.53,3931.19,1613.18,58219.43
2025-12-02T11:00:00-06:00,2025-12-02 17:00:00+00:00,2025-12-02T12:00:00-06:00,2025-12-02 18:00:00+00:00,13402.96,2000.79,7822.36,2060.94,16371.32,8819.09,3851.03,1614.91,55943.41
2025-12-02T12:00:00-06:00,2025-12-02 18:00:00+00:00,2025-12-02T13:00:00-06:00,2025-12-02 19:00:00+00:00,13512.34,2197.54,7914.46,2057.38,16417.99,8551.93,3956.12,1670.92,56278.67
2025-12-02T13:00:00-06:00,2025-12-02 19:00:00+00:00,2025-12-02T14:00:00-06:00,2025-12-02 20:00:00+00:00,13252.68,2187.22,7922.19,2062.8,15900.3,8190.53,3801.78,1899.45,55216.96
2025-12-02T14:00:00-06:00,2025-12-02 20:00:00+00:00,2025-12-02T15:00:00-06:00,2025-12-02 21:00:00+00:00,13102.81,2007.55,8200.99,1985.4,14854.07,7885.64,3606.11,1794.33,53436.91
2025-12-02T15:00:00-06:00,2025-12-02 21:00:00+00:00,2025-12-02T16:00:00-06:00,2025-12-02 22:00:00+00:00,12726.31,1907.51,7835.48,2012.28,14331.14,7757.32,3582.73,1645.77,51798.53
2025-12-02T16:00:00-06:00,2025-12-02 22:00:00+00:00,2025-12-02T17:00:00-06:00,2025-12-02 23:00:00+00:00,12773.93,1769.27,7537.22,2023.26,14904.15,7974.62,3661.44,1591.93,52235.82
2025-12-02T17:00:00-06:00,2025-12-02 23:00:00+00:00,2025-12-02T18:00:00-06:00,2025-12-03 00:00:00+00:00,13320.96,2019.44,7557.61,2078.19,15911.53,8514.11,3842.58,1402.73,54647.14
2025-12-02T18:00:00-06:00,2025-12-03 00:00:00+00:00,2025-12-02T19:00:00-06:00,2025-12-03 01:00:00+00:00,13613.45,2136.09,7424.16,2137.28,16866.23,9108.69,4067.08,1561.9,56914.88
2025-12-02T19:00:00-06:00,2025-12-03 01:00:00+00:00,2025-12-02T20:00:00-06:00,2025-12-03 02:00:00+00:00,13640.17,2199.31,7553.8,2148.24,17056.99,9249.69,4094.35,1545.99,57488.55
2025-12-02T20:00:00-06:00,2025-12-03 02:00:00+00:00,2025-12-02T21:00:00-06:00,2025-12-03 03:00:00+00:00,13604.89,2220.37,7372.81,2228.93,17045.6,9249.1,4181.43,1575.55,57478.7
2025-12-02T21:00:00-06:00,2025-12-03 03:00:00+00:00,2025-12-02T22:00:00-06:00,2025-12-03 04:00:00+00:00,13386.04,2163.12,7477.75,2120.01,16699.69,9096.61,4030.97,1542.1,56516.28
2025-12-02T22:00:00-06:00,2025-12-03 04:00:00+00:00,2025-12-02T23:00:00-06:00,2025-12-03 05:00:00+00:00,12881.79,2080.61,7661.15,2075.43,16031.97,8740.58,3998.03,1433.28,54902.84
2025-12-02T23:00:00-06:00,2025-12-03 05:00:00+00:00,2025-12-03T00:00:00-06:00,2025-12-03 06:00:00+00:00,12450.93,1998.45,7549.64,2036.28,15511.66,8445.89,3901.22,1393.67,53287.75
2025-12-03T00:00:00-06:00,2025-12-03 06:00:00+00:00,2025-12-03T01:00:00-06:00,2025-12-03 07:00:00+00:00,12161.23,2081.69,7519.53,2022.72,14934.94,8233.75,3843.89,1308.44,52106.19
2025-12-03T01:00:00-06:00,2025-12-03 07:00:00+00:00,2025-12-03T02:00:00-06:00,2025-12-03 08:00:00+00:00,12147.62,2190.45,7500.87,2112.6,14679.02,8069.28,3765.48,1334.63,51799.95
2025-12-03T02:00:00-06:00,2025-12-03 08:00:00+00:00,2025-12-03T03:00:00-06:00,2025-12-03 09:00:00+00:00,12345.01,2070.15,7472.96,2034.05,14744.47,8054.55,3715.96,1317.3,51754.46
2025-12-03T03:00:00-06:00,2025-12-03 09:00:00+00:00,2025-12-03T04:00:00-06:00,2025-12-03 10:00:00+00:00,12150.55,2068.63,7418.66,2027.28,14902.75,8175.68,3525.11,1254.54,51523.19
2025-12-03T04:00:00-06:00,2025-12-03 10:00:00+00:00,2025-12-03T05:00:00-06:00,2025-12-03 11:00:00+00:00,12148.34,2047.12,7382.14,2064.5,15084.98,8345.6,3529.19,1260.5,51862.37
2025-12-03T05:00:00-06:00,2025-12-03 11:00:00+00:00,2025-12-03T06:00:00-06:00,2025-12-03 12:00:00+00:00,12603.1,2162.56,7292.7,2124.37,15884.56,8768.13,3653.51,1326.58,53815.51
2025-12-03T06:00:00-06:00,2025-12-03 12:00:00+00:00,2025-12-03T07:00:00-06:00,2025-12-03 13:00:00+00:00,13327.23,2304.78,7250.34,2245.48,17192.91,9385.81,3908.4,1414.68,57029.61
2025-12-03T07:00:00-06:00,2025-12-03 13:00:00+00:00,2025-12-03T08:00:00-06:00,2025-12-03 14:00:00+00:00,13501.45,2286.71,7299.24,2331.46,17661.65,9527.87,3938.71,1494.94,58042.04
2025-12-03T08:00:00-06:00,2025-12-03 14:00:00+00:00,2025-12-03T09:00:00-06:00,2025-12-03 15:00:00+00:00,13571.31,2152.78,7383.47,2278.56,17295.3,9291.63,3895.68,1372.37,57241.1
2025-12-03T09:00:00-06:00,2025-12-03 15:00:00+00:00,2025-12-03T10:00:00-06:00,2025-12-03 16:00:00+00:00,13518.06,2260.71,7740.61,2183.66,16274.15,9262.61,3900.49,1316.06,56456.36
2025-12-03T10:00:00-06:00,2025-12-03 16:00:00+00:00,2025-12-03T11:00:00-06:00,2025-12-03 17:00:00+00:00,13397.28,2312.46,7836.91,2080.08,15813.48,9072.05,3928.03,1228.92,55669.21
2025-12-03T11:00:00-06:00,2025-12-03 17:00:00+00:00,2025-12-03T12:00:00-06:00,2025-12-03 18:00:00+00:00,13415.84,2215.18,7740.37,2077.24,15131.4,8697.09,3940.6,1058.88,54276.61
2025-12-03T12:00:00-06:00,2025-12-03 18:00:00+00:00,2025-12-03T13:00:00-06:00,2025-12-03 19:00:00+00:00,13317.08,2117.63,7856.21,1925.29,14506.22,8591.95,4008.16,983.72,53306.27
2025-12-03T13:00:00-06:00,2025-12-03 19:00:00+00:00,2025-12-03T14:00:00-06:00,2025-12-03 20:00:00+00:00,13211.08,2156.42,8141.1,1943.29,14002.49,8508.37,4009.49,957.42,52929.65
2025-12-03T14:00:00-06:00,2025-12-03 20:00:00+00:00,2025-12-03T15:00:00-06:00,2025-12-03 21:00:00+00:00,13257.36,2042.68,8215.38,2080.5,14005.89,8227.83,3964.95,1023.39,52817.98
2025-12-03T15:00:00-06:00,2025-12-03 21:00:00+00:00,2025-12-03T16:00:00-06:00,2025-12-03 22:00:00+00:00,13293.08,2207.56,7982.86,2168.62,13941.45,8130.64,4063.57,1030.07,52817.86
2025-12-03T16:00:00-06:00,2025-12-03 22:00:00+00:00,2025-12-03T17:00:00-06:00,2025-12-03 23:00:00+00:00,13081.71,2266.85,7708.17,1983.96,13927.2,8394.0,4028.69,1096.27,52486.85
2025-12-03T17:00:00-06:00,2025-12-03 23:00:00+00:00,2025-12-03T18:00:00-06:00,2025-12-04 00:00:00+00:00,13293.78,2265.19,7718.92,2108.29,14587.69,8611.87,3898.97,950.15,53434.87
2025-12-03T18:00:00-06:00,2025-12-04 00:00:00+00:00,2025-12-03T19:00:00-06:00,2025-12-04 01:00:00+00:00,13261.59,2186.3,7636.15,2117.05,15143.27,8831.46,4117.4,1204.76,54497.98
2025-12-03T19:00:00-06:00,2025-12-04 01:00:00+00:00,2025-12-03T20:00:00-06:00,2025-12-04 02:00:00+00:00,13114.53,2156.26,7523.6,2092.48,15181.75,8781.99,4090.86,1227.79,54169.25
2025-12-03T20:00:00-06:00,2025-12-04 02:00:00+00:00,2025-12-03T21:00:00-06:00,2025-12-04 03:00:00+00:00,12949.11,2162.25,7433.94,2155.31,15128.13,8610.87,4052.06,1312.09,53803.77
2025-12-03T21:00:00-06:00,2025-12-04 03:00:00+00:00,2025-12-03T22:00:00-06:00,2025-12-04 04:00:00+00:00,12581.07,2256.43,7215.03,2177.21,14934.92,8304.7,3970.57,1427.13,52867.06
2025-12-03T22:00:00-06:00,2025-12-04 04:00:00+00:00,2025-12-03T23:00:00-06:00,2025-12-04 05:00:00+00:00,12133.4,2093.09,7213.33,2170.26,14212.04,7955.8,3907.97,1339.22,51025.12
2025-12-03T23:00:00-06:00,2025-12-04 05:00:00+00:00,2025-12-04T00:00:00-06:00,2025-12-04 06:00:00+00:00,11942.16,1857.02,7449.91,2142.38,13413.69,7435.15,3968.31,1269.53,49478.14
2025-12-04T00:00:00-06:00,2025-12-04 06:00:00+00:00,2025-12-04T01:00:00-06:00,2025-12-04 07:00:00+00:00,11181.09,1752.07,7263.46,2062.92,12781.11,6972.8,3441.77,1228.81,46684.03
2025-12-04T01:00:00-06:00,2025-12-04 07:00:00+00:00,2025-12-04T02:00:00-06:00,2025-12-04 08:00:00+00:00,10958.11,1720.74,7283.09,2050.65,12603.62,6754.19,3344.47,1255.1,45969.97
2025-12-04T02:00:00-06:00,2025-12-04 08:00:00+00:00,2025-12-04T03:00:00-06:00,2025-12-04 09:00:00+00:00,10802.47,1721.34,7614.25,2094.44,12573.49,6657.94,3317.7,1247.5,46029.12
2025-12-04T03:00:00-06:00,2025-12-04 09:00:00+00:00,2025-12-04T04:00:00-06:00,2025-12-04 10:00:00+00:00,10775.38,1731.54,7603.63,2063.31,12709.64,6642.7,3231.4,1231.33,45988.92
2025-12-04T04:00:00-06:00,2025-12-04 10:00:00+00:00,2025-12-04T05:00:00-06:00,2025-12-04 11:00:00+00:00,10990.07,1771.5,7593.69,2096.92,13052.41,6810.09,3135.65,1247.31,46697.65
2025-12-04T05:00:00-06:00,2025-12-04 11:00:00+00:00,2025-12-04T06:00:00-06:00,2025-12-04 12:00:00+00:00,11499.24,1877.69,7552.09,2152.08,13882.29,7175.38,3261.53,1257.26,48657.55
2025-12-04T06:00:00-06:00,2025-12-04 12:00:00+00:00,2025-12-04T07:00:00-06:00,2025-12-04 13:00:00+00:00,12149.49,1990.31,7527.66,2254.29,15230.18,7840.69,3628.48,1249.23,51870.34
2025-12-04T07:00:00-06:00,2025-12-04 13:00:00+00:00,2025-12-04T08:00:00-06:00,2025-12-04 14:00:00+00:00,12443.89,2061.28,7489.88,2300.47,15940.0,8259.89,3724.4,1302.48,53522.28
2025-12-04T08:00:00-06:00,2025-12-04 14:00:00+00:00,2025-12-04T09:00:00-06:00,2025-12-04 15:00:00+00:00,12628.46,2028.5,7485.06,2316.06,16129.51,8399.29,3696.93,1277.8,53961.61
2025-12-04T09:00:00-06:00,2025-12-04 15:00:00+00:00,2025-12-04T10:00:00-06:00,2025-12-04 16:00:00+00:00,12916.35,2081.28,7692.17,2292.16,16289.31,8633.47,3754.42,1221.24,54880.4
2025-12-04T10:00:00-06:00,2025-12-04 16:00:00+00:00,2025-12-04T11:00:00-06:00,2025-12-04 17:00:00+00:00,13138.29,2088.34,7721.23,2379.14,16379.55,8831.27,3922.37,1208.35,55668.55
2025-12-04T11:00:00-06:00,2025-12-04 17:00:00+00:00,2025-12-04T12:00:00-06:00,2025-12-04 18:00:00+00:00,13263.75,2143.05,7835.92,2361.48,16248.96,8911.53,3944.73,1183.71,55893.12
2025-12-04T12:00:00-06:00,2025-12-04 18:00:00+00:00,2025-12-04T13:00:00-06:00,2025-12-04 19:00:00+00:00,13322.26,2120.91,7976.82,2282.99,16059.36,8901.89,4028.94,1233.57,55926.73
2025-12-04T13:00:00-06:00,2025-12-04 19:00:00+00:00,2025-12-04T14:00:00-06:00,2025-12-04 20:00:00+00:00,13420.32,2104.82,7997.55,2231.23,15995.04,8727.67,4028.45,1255.28,55760.36
2025-12-04T14:00:00-06:00,2025-12-04 20:00:00+00:00,2025-12-04T15:00:00-06:00,2025-12-04 21:00:00+00:00,13557.17,2085.63,7949.85,2198.85,16042.56,8502.62,4007.94,1273.78,55618.39
2025-12-04T15:00:00-06:00,2025-12-04 21:00:00+00:00,2025-12-04T16:00:00-06:00,2025-12-04 22:00:00+00:00,13553.88,2112.35,7908.92,2160.61,16187.87,8561.31,4011.72,1198.15,55694.81
2025-12-04T16:00:00-06:00,2025-12-04 22:00:00+00:00,2025-12-04T17:00:00-06:00,2025-12-04 23:00:00+00:00,13676.39,2193.96,7944.19,2204.49,16600.4,8875.14,4038.84,1181.56,56714.97
2025-12-04T17:00:00-06:00,2025-12-04 23:00:00+00:00,2025-12-04T18:00:00-06:00,2025-12-05 00:00:00+00:00,14045.17,2219.15,7564.39,2160.57,17391.23,9316.19,4148.32,1298.26,58143.28
2025-12-04T18:00:00-06:00,2025-12-05 00:00:00+00:00,2025-12-04T19:00:00-06:00,2025-12-05 01:00:00+00:00,14076.91,2237.68,7415.46,1555.34,17620.77,9491.91,4160.64,1301.01,57859.72
2025-12-04T19:00:00-06:00,2025-12-05 01:00:00+00:00,2025-12-04T20:00:00-06:00,2025-12-05 02:00:00+00:00,13955.0,2307.02,7450.63,1551.53,17501.15,9486.42,4176.5,1278.76,57707.01
2025-12-04T20:00:00-06:00,2025-12-05 02:00:00+00:00,2025-12-04T21:00:00-06:00,2025-12-05 03:00:00+00:00,13824.15,2272.13,7487.94,1948.08,17201.75,9417.38,4138.58,1248.74,57538.76
2025-12-04T21:00:00-06:00,2025-12-05 03:00:00+00:00,2025-12-04T22:00:00-06:00,2025-12-05 04:00:00+00:00,13550.98,2206.35,7516.78,2028.04,16793.37,9211.22,4100.2,1219.93,56626.87
2025-12-04T22:00:00-06:00,2025-12-05 04:00:00+00:00,2025-12-04T23:00:00-06:00,2025-12-05 05:00:00+00:00,13029.16,2089.23,7545.98,1961.75,15984.31,8798.17,3965.68,1143.1,54517.38
2025-12-04T23:00:00-06:00,2025-12-05 05:00:00+00:00,2025-12-05T00:00:00-06:00,2025-12-05 06:00:00+00:00,12489.53,2053.1,7598.73,1899.73,15101.33,8329.17,3697.89,1086.38,52255.86
2025-12-05T00:00:00-06:00,2025-12-05 06:00:00+00:00,2025-12-05T01:00:00-06:00,2025-12-05 07:00:00+00:00,12120.63,1921.66,7756.88,1912.33,14394.1,7951.35,3534.3,1036.42,50627.67
2025-12-05T01:00:00-06:00,2025-12-05 07:00:00+00:00,2025-12-05T02:00:00-06:00,2025-12-05 08:00:00+00:00,11917.59,1900.69,7717.83,1952.89,14026.2,7734.84,3548.19,995.01,49793.24
2025-12-05T02:00:00-06:00,2025-12-05 08:00:00+00:00,2025-12-05T03:00:00-06:00,2025-12-05 09:00:00+00:00,11819.86,1896.85,7700.2,1942.86,13930.53,7629.06,3523.3,1015.21,49457.86
2025-12-05T03:00:00-06:00,2025-12-05 09:00:00+00:00,2025-12-05T04:00:00-06:00,2025-12-05 10:00:00+00:00,11835.24,1901.69,7715.9,1950.43,13969.74,7631.4,3397.53,1084.19,49486.14
2025-12-05T04:00:00-06:00,2025-12-05 10:00:00+00:00,2025-12-05T05:00:00-06:00,2025-12-05 11:00:00+00:00,12098.34,1946.65,7981.16,2021.81,14353.72,7802.93,3408.35,1101.6,50714.55
2025-12-05T05:00:00-06:00,2025-12-05 11:00:00+00:00,2025-12-05T06:00:00-06:00,2025-12-05 12:00:00+00:00,12678.28,2034.07,7939.98,2107.42,15219.02,8275.88,3632.41,1177.2,53064.27
2025-12-05T06:00:00-06:00,2025-12-05 12:00:00+00:00,2025-12-05T07:00:00-06:00,2025-12-05 13:00:00+00:00,13425.57,2217.28,7877.49,2205.56,16672.91,8951.74,4016.89,1243.23,56610.67
2025-12-05T07:00:00-06:00,2025-12-05 13:00:00+00:00,2025-12-05T08:00:00-06:00,2025-12-05 14:00:00+00:00,13838.79,2263.57,7835.9,2293.53,17441.43,9279.41,4138.67,1332.82,58424.12
2025-12-05T08:00:00-06:00,2025-12-05 14:00:00+00:00,2025-12-05T09:00:00-06:00,2025-12-05 15:00:00+00:00,14010.53,2181.1,7930.58,2254.37,17158.96,9243.2,4002.31,1322.38,58103.44
2025-12-05T09:00:00-06:00,2025-12-05 15:00:00+00:00,2025-12-05T10:00:00-06:00,2025-12-05 16:00:00+00:00,14067.06,2132.24,8060.48,2260.03,16378.32,9094.57,4073.03,1279.05,57344.76
2025-12-05T10:00:00-06:00,2025-12-05 16:00:00+00:00,2025-12-05T11:00:00-06:00,2025-12-05 17:00:00+00:00,13986.31,2074.92,8151.4,2252.42,15644.98,8873.73,4023.9,1174.47,56182.13
2025-12-05T11:00:00-06:00,2025-12-05 17:00:00+00:00,2025-12-05T12:00:00-06:00,2025-12-05 18:00:00+00:00,13864.54,2013.75,8131.26,2175.83,14922.21,8585.92,3966.78,1085.23,54745.54
2025-12-05T12:00:00-06:00,2025-12-05 18:00:00+00:00,2025-12-05T13:00:00-06:00,2025-12-05 19:00:00+00:00,13641.38,1923.47,8124.91,2092.44,14448.88,8513.39,3884.62,975.26,53604.35
2025-12-05T13:00:00-06:00,2025-12-05 19:00:00+00:00,2025-12-05T14:00:00-06:00,2025-12-05 20:00:00+00:00,13509.94,1864.78,8077.92,2077.1,13986.21,8352.76,3841.3,913.69,52623.71
2025-12-05T14:00:00-06:00,2025-12-05 20:00:00+00:00,2025-12-05T15:00:00-06:00,2025-12-05 21:00:00+00:00,13329.81,1814.52,7985.6,2054.39,13789.14,8192.85,3869.57,915.71,51951.6
2025-12-05T15:00:00-06:00,2025-12-05 21:00:00+00:00,2025-12-05T16:00:00-06:00,2025-12-05 22:00:00+00:00,13294.54,1856.61,7709.17,2064.4,13884.34,8179.48,3779.79,1053.09,51821.42
2025-12-05T16:00:00-06:00,2025-12-05 22:00:00+00:00,2025-12-05T17:00:00-06:00,2025-12-05 23:00:00+00:00,13325.08,1942.01,7598.17,2086.46,13864.58,8750.49,3812.3,1101.64,52480.73
2025-12-05T17:00:00-06:00,2025-12-05 23:00:00+00:00,2025-12-05T18:00:00-06:00,2025-12-06 00:00:00+00:00,13648.63,2063.21,7668.21,2129.36,14487.39,9388.55,3953.71,962.85,54301.89
2025-12-05T18:00:00-06:00,2025-12-06 00:00:00+00:00,2025-12-05T19:00:00-06:00,2025-12-06 01:00:00+00:00,13638.79,2088.3,7949.68,2137.8,14571.9,9713.11,4060.44,950.59,55110.6
2025-12-05T19:00:00-06:00,2025-12-06 01:00:00+00:00,2025-12-05T20:00:00-06:00,2025-12-06 02:00:00+00:00,13479.86,2098.41,8019.09,2134.11,14401.17,9598.83,4046.29,941.41,54719.16
2025-12-05T20:00:00-06:00,2025-12-06 02:00:00+00:00,2025-12-05T21:00:00-06:00,2025-12-06 03:00:00+00:00,13320.68,2086.63,8050.08,2151.56,14313.74,9531.64,4009.81,963.57,54427.71
2025-12-05T21:00:00-06:00,2025-12-06 03:00:00+00:00,2025-12-05T22:00:00-06:00,2025-12-06 04:00:00+00:00,13077.18,2039.19,7959.87,2142.98,14328.24,9124.09,3993.93,1013.09,53678.56
2025-12-05T22:00:00-06:00,2025-12-06 04:00:00+00:00,2025-12-05T23:00:00-06:00,2025-12-06 05:00:00+00:00,12694.41,1948.11,7762.4,2136.9,13997.48,8696.89,3925.7,1060.42,52222.3
2025-12-05T23:00:00-06:00,2025-12-06 05:00:00+00:00,2025-12-06T00:00:00-06:00,2025-12-06 06:00:00+00:00,12263.9,1870.04,7726.5,2118.58,13447.89,8318.2,3745.67,994.77,50485.56
2025-12-06T00:00:00-06:00,2025-12-06 06:00:00+00:00,2025-12-06T01:00:00-06:00,2025-12-06 07:00:00+00:00,11853.05,1816.63,7872.74,2100.98,13074.94,7984.34,3692.63,889.42,49284.74
2025-12-06T01:00:00-06:00,2025-12-06 07:00:00+00:00,2025-12-06T02:00:00-06:00,2025-12-06 08:00:00+00:00,11567.32,1796.21,7885.65,2105.05,12853.11,7728.4,3504.46,854.0,48294.2
