interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,coast,east,far_west,north,north_central,south_central,southern,west,system_total
2025-06-01T10:00:00-05:00,2025-06-01 15:00:00+00:00,2025-06-01T11:00:00-05:00,2025-06-01 16:00:00+00:00,15378.82,1742.33,8030.68,1723.05,13875.43,9487.71,4764.47,1615.92,56618.4
2025-06-01T11:00:00-05:00,2025-06-01 16:00:00+00:00,2025-06-01T12:00:00-05:00,2025-06-01 17:00:00+00:00,16625.5,1768.03,7964.87,1767.33,14707.09,10252.81,5050.24,1585.92,59721.8
2025-06-01T12:00:00-05:00,2025-06-01 17:00:00+00:00,2025-06-01T13:00:00-05:00,2025-06-01 18:00:00+00:00,17710.42,1792.38,7910.65,1852.33,15727.71,11041.56,5311.0,1671.09,63017.14
2025-06-01T13:00:00-05:00,2025-06-01 18:00:00+00:00,2025-06-01T14:00:00-05:00,2025-06-01 19:00:00+00:00,18392.11,1899.91,7911.49,1959.76,16820.55,11702.88,5587.94,1775.59,66050.21
2025-06-01T14:00:00-05:00,2025-06-01 19:00:00+00:00,2025-06-01T15:00:00-05:00,2025-06-01 20:00:00+00:00,18940.32,1994.13,7965.59,2052.95,17946.27,12189.72,5710.86,1865.98,68665.82
2025-06-01T15:00:00-05:00,2025-06-01 20:00:00+00:00,2025-06-01T16:00:00-05:00,2025-06-01 21:00:00+00:00,19230.32,2068.61,7990.3,2153.4,19009.73,12615.82,5824.34,1946.21,70838.72
2025-06-01T16:00:00-05:00,2025-06-01 21:00:00+00:00,2025-06-01T17:00:00-05:00,2025-06-01 22:00:00+00:00,19354.46,2099.58,8041.85,2234.35,20133.64,12979.11,5793.84,1998.12,72634.93
2025-06-01T17:00:00-05:00,2025-06-01 22:00:00+00:00,2025-06-01T18:00:00-05:00,2025-06-01 23:00:00+00:00,19125.1,2115.93,8010.63,1851.81,20542.65,13209.93,5704.37,1997.78,72558.2
2025-06-01T18:00:00-05:00,2025-06-01 23:00:00+00:00,2025-06-01T19:00:00-05:00,2025-06-02 00:00:00+00:00,18820.6,2127.93,7884.44,1879.88,20262.49,13257.12,5700.94,1983.62,71917.01
2025-06-01T19:00:00-05:00,2025-06-02 00:00:00+00:00,2025-06-01T20:00:00-05:00,2025-06-02 01:00:00+00:00,18233.65,2061.13,7714.54,2160.11,19237.09,12888.73,5593.22,1941.93,69830.4
2025-06-01T20:00:00-05:00,2025-06-02 01:00:00+00:00,2025-06-01T21:00:00-05:00,2025-06-02 02:00:00+00:00,17733.46,2015.41,7605.3,2065.44,18036.73,12386.7,5409.53,1869.27,67121.84
2025-06-01T21:00:00-05:00,2025-06-02 02:00:00+00:00,2025-06-01T22:00:00-05:00,2025-06-02 03:00:00+00:00,17320.37,2049.9,7633.99,2047.22,17565.31,12001.2,5257.2,1861.03,65736.23
2025-06-01T22:00:00-05:00,2025-06-02 03:00:00+00:00,2025-06-01T23:00:00-05:00,2025-06-02 04:00:00+00:00,16549.36,2029.36,7559.34,1974.9,16453.86,11257.37,4963.53,1741.18,62528.9
2025-06-01T23:00:00-05:00,2025-06-02 04:00:00+00:00,2025-06-02T00:00:00-05:00,2025-06-02 05:00:00+00:00,15568.36,1801.18,7449.61,1838.74,15148.99,10298.57,4641.0,1623.75,58370.2
2025-06-02T00:00:00-05:00,2025-06-02 05:00:00+00:00,2025-06-02T01:00:00-05:00,2025-06-02 06:00:00+00:00,14696.52,1683.54,7430.7,1745.22,13916.29,9405.94,4326.65,1571.3,54776.15
2025-06-02T01:00:00-05:00,2025-06-02 06:00:00+00:00,2025-06-02T02:00:00-05:00,2025-06-02 07:00:00+00:00,14086.21,1594.09,7350.4,1657.21,13093.41,8782.26,4119.14,1469.98,52152.71
2025-06-02T02:00:00-05:00,2025-06-02 07:00:00+00:00,2025-06-02T03:00:00-05:00,2025-06-02 08:00:00+00:00,13717.02,1519.75,7243.43,1621.66,12447.24,8273.46,3915.91,1407.6,50146.08
2025-06-02T03:00:00-05:00,2025-06-02 08:00:00+00:00,2025-06-02T04:00:00-05:00,2025-06-02 09:00:00+00:00,13376.45,1513.04,7238.82,1575.6,12112.09,7946.17,3815.37,1368.97,48946.51
2025-06-02T04:00:00-05:00,2025-06-02 09:00:00+00:00,2025-06-02T05:00:00-05:00,2025-06-02 10:00:00+00:00,13471.41,1603.66,7272.5,1569.81,12125.62,7835.46,3787.83,1329.01,48995.29
2025-06-02T05:00:00-05:00,2025-06-02 10:00:00+00:00,2025-06-02T06:00:00-05:00,2025-06-02 11:00:00+00:00,13584.76,1566.72,7280.99,1587.58,12592.16,7926.5,3854.3,1331.29,49724.3
2025-06-02T06:00:00-05:00,2025-06-02 11:00:00+00:00,2025-06-02T07:00:00-05:00,2025-06-02 12:00:00+00:00,13770.51,1629.33,7327.85,1656.53,13143.52,8157.47,3932.64,1347.54,50965.4
2025-06-02T07:00:00-05:00,2025-06-02 12:00:00+00:00,2025-06-02T08:00:00-05:00,2025-06-02 13:00:00+00:00,14326.18,1667.64,7351.56,1693.14,13821.58,8442.33,4034.52,1394.47,52731.42
2025-06-02T08:00:00-05:00,2025-06-02 13:00:00+00:00,2025-06-02T09:00:00-05:00,2025-06-02 14:00:00+00:00,15414.16,1795.19,7627.96,1862.35,14881.49,8852.8,4320.31,1477.96,56232.22
2025-06-02T09:00:00-05:00,2025-06-02 14:00:00+00:00,2025-06-02T10:00:00-05:00,2025-06-02 15:00:00+00:00,16868.52,1999.56,7943.36,1979.98,16193.21,9604.57,4619.9,1600.08,60809.18
2025-06-02T10:00:00-05:00,2025-06-02 15:00:00+00:00,2025-06-02T11:00:00-05:00,2025-06-02 16:00:00+00:00,17635.96,2042.87,8442.02,2053.86,17457.07,10217.9,5029.65,1714.95,64594.27
2025-06-02T11:00:00-05:00,2025-06-02 16:00:00+00:00,2025-06-02T12:00:00-05:00,2025-06-02 17:00:00+00:00,18625.76,2129.33,8610.54,2103.54,18651.34,10996.75,5372.71,1815.44,68305.41
2025-06-02T12:00:00-05:00,2025-06-02 17:00:00+00:00,2025-06-02T13:00:00-05:00,2025-06-02 18:00:00+00:00,19452.46,2152.32,8243.32,2227.58,20410.38,11774.45,5695.35,1990.99,71946.86
2025-06-02T13:00:00-05:00,2025-06-02 18:00:00+00:00,2025-06-02T14:00:00-05:00,2025-06-02 19:00:00+00:00,20181.86,2290.73,7622.11,2369.73,21684.63,12240.04,5798.93,2159.0,74347.04
2025-06-02T14:00:00-05:00,2025-06-02 19:00:00+00:00,2025-06-02T15:00:00-05:00,2025-06-02 20:00:00+00:00,20538.69,2387.62,7167.94,2126.15,22780.21,12748.31,5923.29,2124.32,75796.52
2025-06-02T15:00:00-05:00,2025-06-02 20:00:00+00:00,2025-06-02T16:00:00-05:00,2025-06-02 21:00:00+00:00,20663.21,2457.93,7079.16,1968.17,23416.09,12768.61,5983.43,2293.89,76630.48
2025-06-02T16:00:00-05:00,2025-06-02 21:00:00+00:00,2025-06-02T17:00:00-05:00,2025-06-02 22:00:00+00:00,20658.24,2479.3,6990.33,2066.82,23750.75,12625.32,6012.39,2264.4,76847.56
2025-06-02T17:00:00-05:00,2025-06-02 22:00:00+00:00,2025-06-02T18:00:00-05:00,2025-06-02 23:00:00+00:00,20383.3,2490.27,6809.7,1974.68,23608.35,12788.83,6092.18,2204.53,76351.84
2025-06-02T18:00:00-05:00,2025-06-02 23:00:00+00:00,2025-06-02T19:00:00-05:00,2025-06-03 00:00:00+00:00,19579.4,2505.47,6941.69,2211.81,22939.35,12896.88,6041.53,2056.07,75172.21
2025-06-02T19:00:00-05:00,2025-06-03 00:00:00+00:00,2025-06-02T20:00:00-05:00,2025-06-03 01:00:00+00:00,18791.79,2443.6,7101.09,2233.57,21922.15,12654.35,5789.35,2004.7,72940.6
2025-06-02T20:00:00-05:00,2025-06-03 01:00:00+00:00,2025-06-02T21:00:00-05:00,2025-06-03 02:00:00+00:00,18199.54,2382.59,7510.69,2169.12,20955.91,12176.74,5609.41,1912.85,70916.85
2025-06-02T21:00:00-05:00,2025-06-03 02:00:00+00:00,2025-06-02T22:00:00-05:00,2025-06-03 03:00:00+00:00,17672.06,2346.02,7627.58,2101.14,20139.38,11733.89,5439.51,1810.66,68870.24
2025-06-02T22:00:00-05:00,2025-06-03 03:00:00+00:00,2025-06-02T23:00:00-05:00,2025-06-03 04:00:00+00:00,16769.09,2211.01,7548.58,2002.86,18867.73,10968.29,5123.99,1817.66,65309.21
2025-06-02T23:00:00-05:00,2025-06-03 04:00:00+00:00,2025-06-03T00:00:00-05:00,2025-06-03 05:00:00+00:00,15805.34,2011.37,7460.23,1836.67,17518.97,10151.04,4797.69,1708.67,61289.99
2025-06-03T00:00:00-05:00,2025-06-03 05:00:00+00:00,2025-06-03T01:00:00-05:00,2025-06-03 06:00:00+00:00,15019.7,1881.42,7364.79,1901.25,16195.71,9418.58,4518.78,1580.73,57880.95
2025-06-03T01:00:00-05:00,2025-06-03 06:00:00+00:00,2025-06-03T02:00:00-05:00,2025-06-03 07:00:00+00:00,14274.42,1767.89,7191.22,1802.63,15270.28,8907.35,4300.46,1508.62,55022.86
2025-06-03T02:00:00-05:00,2025-06-03 07:00:00+00:00,2025-06-03T03:00:00-05:00,2025-06-03 08:00:00+00:00,13753.08,1657.67,7233.28,1670.63,14520.55,8560.92,4166.5,1456.9,53019.53
2025-06-03T03:00:00-05:00,2025-06-03 08:00:00+00:00,2025-06-03T04:00:00-05:00,2025-06-03 09:00:00+00:00,13486.42,1595.82,7255.65,1607.25,13906.36,8370.63,4120.6,1533.9,51876.62
2025-06-03T04:00:00-05:00,2025-06-03 09:00:00+00:00,2025-06-03T05:00:00-05:00,2025-06-03 10:00:00+00:00,13488.24,1581.73,7201.15,1805.9,13775.73,8359.62,4078.91,1552.83,51844.11
2025-06-03T05:00:00-05:00,2025-06-03 10:00:00+00:00,2025-06-03T06:00:00-05:00,2025-06-03 11:00:00+00:00,13743.37,1598.21,7251.8,1751.91,13999.18,8504.69,4036.42,1397.51,52283.09
2025-06-03T06:00:00-05:00,2025-06-03 11:00:00+00:00,2025-06-03T07:00:00-05:00,2025-06-03 12:00:00+00:00,14014.27,1643.72,7314.13,1807.43,14338.53,8764.26,4072.89,1343.57,53298.8
2025-06-03T07:00:00-05:00,2025-06-03 12:00:00+00:00,2025-06-03T08:00:00-05:00,2025-06-03 13:00:00+00:00,14618.97,1704.95,7320.8,1781.92,15050.61,9004.08,4227.95,1335.15,55044.44
2025-06-03T08:00:00-05:00,2025-06-03 13:00:00+00:00,2025-06-03T09:00:00-05:00,2025-06-03 14:00:00+00:00,15921.38,1926.29,7501.05,1841.69,16085.08,9360.1,4627.58,1372.63,58635.8
2025-06-03T09:00:00-05:00,2025-06-03 14:00:00+00:00,2025-06-03T10:00:00-05:00,2025-06-03 15:00:00+00:00,16831.9,2021.22,8416.33,2017.45,16975.99,9675.21,4700.79,1490.4,62129.29
2025-06-03T10:00:00-05:00,2025-06-03 15:00:00+00:00,2025-06-03T11:00:00-05:00,2025-06-03 16:00:00+00:00,17572.67,2085.15,8292.7,2028.49,17284.68,9879.83,4882.38,1596.93,63622.83
2025-06-03T11:00:00-05:00,2025-06-03 16:00:00+00:00,2025-06-03T12:00:00-05:00,2025-06-03 17:00:00+00:00,18444.45,2081.51,7954.26,2046.83,17993.78,10115.33,5165.33,1576.26,65377.74
2025-06-03T12:00:00-05:00,2025-06-03 17:00:00+00:00,2025-06-03T13:00:00-05:00,2025-06-03 18:00:00+00:00,19039.51,2223.13,7804.98,2141.26,19171.12,10772.24,5469.76,1654.79,68276.79
2025-06-03T13:00:00-05:00,2025-06-03 18:00:00+00:00,2025-06-03T14:00:00-05:00,2025-06-03 19:00:00+00:00,19412.93,2326.33,7784.66,2243.56,20367.11,11347.72,5659.23,1704.82,70846.36
2025-06-03T14:00:00-05:00,2025-06-03 19:00:00+00:00,2025-06-03T15:00:00-05:00,2025-06-03 20:00:00+00:00,19556.86,2442.04,7726.18,2276.31,21249.9,11889.8,5795.65,1769.86,72706.61
2025-06-03T15:00:00-05:00,2025-06-03 20:00:00+00:00,2025-06-03T16:00:00-05:00,2025-06-03 21:00:00+00:00,19377.47,2456.99,7755.32,2301.18,21749.59,12451.17,5959.49,1860.25,73911.46
2025-06-03T16:00:00-05:00,2025-06-03 21:00:00+00:00,2025-06-03T17:00:00-05:00,2025-06-03 22:00:00+00:00,19567.04,2444.28,7791.48,2336.16,22168.4,12817.78,6044.8,1915.36,75085.29
2025-06-03T17:00:00-05:00,2025-06-03 22:00:00+00:00,2025-06-03T18:00:00-05:00,2025-06-03 23:00:00+00:00,19386.34,2402.03,7866.78,2279.7,22291.9,12893.76,6067.43,1961.52,75149.47
2025-06-03T18:00:00-05:00,2025-06-03 23:00:00+00:00,2025-06-03T19:00:00-05:00,2025-06-04 00:00:00+00:00,18816.69,2506.83,7828.34,2239.74,21414.99,12741.77,5997.86,1952.11,73498.32
2025-06-03T19:00:00-05:00,2025-06-04 00:00:00+00:00,2025-06-03T20:00:00-05:00,2025-06-04 01:00:00+00:00,18126.11,2414.57,7674.17,2141.07,20506.82,12443.52,5816.44,1928.16,71050.88
2025-06-03T20:00:00-05:00,2025-06-04 01:00:00+00:00,2025-06-03T21:00:00-05:00,2025-06-04 02:00:00+00:00,17619.41,2327.63,7035.55,2020.03,19965.47,11993.21,5592.18,1893.02,68446.51
2025-06-03T21:00:00-05:00,2025-06-04 02:00:00+00:00,2025-06-03T22:00:00-05:00,2025-06-04 03:00:00+00:00,17333.77,2337.03,7168.83,1932.77,19579.95,11838.57,5461.24,1896.27,67548.44
2025-06-03T22:00:00-05:00,2025-06-04 03:00:00+00:00,2025-06-03T23:00:00-05:00,2025-06-04 04:00:00+00:00,16560.23,2198.32,7419.59,1788.85,18109.47,11154.05,5190.16,1738.97,64159.63
2025-06-03T23:00:00-05:00,2025-06-04 04:00:00+00:00,2025-06-04T00:00:00-05:00,2025-06-04 05:00:00+00:00,15844.22,2096.03,7639.36,1752.36,16430.82,10411.7,4917.28,1674.69,60766.45
2025-06-04T00:00:00-05:00,2025-06-04 05:00:00+00:00,2025-06-04T01:00:00-05:00,2025-06-04 06:00:00+00:00,15136.19,1917.93,7672.11,1653.59,14941.64,9676.1,4759.12,1578.58,57335.28
2025-06-04T01:00:00-05:00,2025-06-04 06:00:00+00:00,2025-06-04T02:00:00-05:00,2025-06-04 07:00:00+00:00,14498.98,1755.46,7608.84,1592.1,14030.18,9114.33,4526.55,1437.8,54564.23
2025-06-04T02:00:00-05:00,2025-06-04 07:00:00+00:00,2025-06-04T03:00:00-05:00,2025-06-04 08:00:00+00:00,14523.58,1796.14,7538.17,1507.79,13190.18,8913.0,4313.94,1416.28,53199.06
2025-06-04T03:00:00-05:00,2025-06-04 08:00:00+00:00,2025-06-04T04:00:00-05:00,2025-06-04 09:00:00+00:00,14142.7,1665.95,7707.1,1475.95,12680.68,8563.36,4131.13,1329.37,51696.24
2025-06-04T04:00:00-05:00,2025-06-04 09:00:00+00:00,2025-06-04T05:00:00-05:00,2025-06-04 10:00:00+00:00,13993.98,1638.51,7728.72,1496.03,12619.53,8484.5,3958.62,1276.45,51196.35
2025-06-04T05:00:00-05:00,2025-06-04 10:00:00+00:00,2025-06-04T06:00:00-05:00,2025-06-04 11:00:00+00:00,14253.21,1689.8,7556.63,1501.56,12780.7,8637.36,3999.39,1281.18,51699.82
2025-06-04T06:00:00-05:00,2025-06-04 11:00:00+00:00,2025-06-04T07:00:00-05:00,2025-06-04 12:00:00+00:00,14550.72,1647.82,7457.19,1535.85,13188.13,8864.73,4123.5,1307.96,52675.9
2025-06-04T07:00:00-05:00,2025-06-04 12:00:00+00:00,2025-06-04T08:00:00-05:00,2025-06-04 13:00:00+00:00,14794.86,1710.69,7541.12,1618.47,13414.67,9045.72,4167.2,1353.17,53645.9
2025-06-04T08:00:00-05:00,2025-06-04 13:00:00+00:00,2025-06-04T09:00:00-05:00,2025-06-04 14:00:00+00:00,15378.26,1850.13,7657.84,1686.02,13633.79,9217.9,4410.42,1375.09,55209.45
2025-06-04T09:00:00-05:00,2025-06-04 14:00:00+00:00,2025-06-04T10:00:00-05:00,2025-06-04 15:00:00+00:00,16285.78,1963.65,7416.95,1652.9,13848.77,9415.64,4672.02,1365.92,56621.62
2025-06-04T10:00:00-05:00,2025-06-04 15:00:00+00:00,2025-06-04T11:00:00-05:00,2025-06-04 16:00:00+00:00,17300.02,2086.28,7592.14,1659.91,14183.12,9808.58,4943.67,1381.49,58955.2
2025-06-04T11:00:00-05:00,2025-06-04 16:00:00+00:00,2025-06-04T12:00:00-05:00,2025-06-04 17:00:00+00:00,18258.62,2170.48,7669.03,1738.78,14653.66,10347.56,5216.91,1383.05,61438.08
2025-06-04T12:00:00-05:00,2025-06-04 17:00:00+00:00,2025-06-04T13:00:00-05:00,2025-06-04 18:00:00+00:00,19040.09,2240.24,7692.72,1757.26,15020.14,10800.36,5473.16,1439.5,63463.47
2025-06-04T13:00:00-05:00,2025-06-04 18:00:00+00:00,2025-06-04T14:00:00-05:00,2025-06-04 19:00:00+00:00,19773.18,2282.77,7770.23,1842.28,15697.48,11230.39,5742.1,1499.95,65838.36
2025-06-04T14:00:00-05:00,2025-06-04 19:00:00+00:00,2025-06-04T15:00:00-05:00,2025-06-04 20:00:00+00:00,19919.06,2407.53,7911.66,1912.32,16286.48,11715.51,5952.45,1570.85,67675.86
2025-06-04T15:00:00-05:00,2025-06-04 20:00:00+00:00,2025-06-04T16:00:00-05:00,2025-06-04 21:00:00+00:00,19123.67,2377.05,7959.88,1981.89,16907.94,12273.97,6139.22,1664.61,68428.23
2025-06-04T16:00:00-05:00,2025-06-04 21:00:00+00:00,2025-06-04T17:00:00-05:00,2025-06-04 22:00:00+00:00,18415.32,2308.95,8039.15,2043.93,17546.64,12691.76,6239.12,1743.81,69028.68
2025-06-04T17:00:00-05:00,2025-06-04 22:00:00+00:00,2025-06-04T18:00:00-05:00,2025-06-04 23:00:00+00:00,18333.48,2178.5,8023.56,2078.43,18094.99,12972.03,6246.65,1788.16,69715.8
2025-06-04T18:00:00-05:00,2025-06-04 23:00:00+00:00,2025-06-04T19:00:00-05:00,2025-06-05 00:00:00+00:00,18036.2,2186.78,7864.66,2050.93,18224.55,12956.15,6217.28,1757.68,69294.23
2025-06-04T19:00:00-05:00,2025-06-05 00:00:00+00:00,2025-06-04T20:00:00-05:00,2025-06-05 01:00:00+00:00,17660.08,2170.57,7608.24,2018.58,17585.65,12649.44,6093.59,1713.8,67499.97
2025-06-04T20:00:00-05:00,2025-06-05 01:00:00+00:00,2025-06-04T21:00:00-05:00,2025-06-05 02:00:00+00:00,17373.94,2093.27,7395.46,1980.52,16951.93,12189.73,5759.35,1670.36,65414.54
2025-06-04T21:00:00-05:00,2025-06-05 02:00:00+00:00,2025-06-04T22:00:00-05:00,2025-06-05 03:00:00+00:00,17089.88,2040.2,7397.49,1882.61,16607.8,11816.04,5469.7,1665.92,63969.64
2025-06-04T22:00:00-05:00,2025-06-05 03:00:00+00:00,2025-06-04T23:00:00-05:00,2025-06-05 04:00:00+00:00,16313.5,1991.67,7474.02,1835.25,15556.26,11115.14,5298.31,1646.95,61231.1
2025-06-04T23:00:00-05:00,2025-06-05 04:00:00+00:00,2025-06-05T00:00:00-05:00,2025-06-05 05:00:00+00:00,15491.6,1885.27,7447.78,1706.61,14303.11,10245.34,4878.27,1577.77,57535.74
2025-06-05T00:00:00-05:00,2025-06-05 05:00:00+00:00,2025-06-05T01:00:00-05:00,2025-06-05 06:00:00+00:00,14843.11,1706.94,7501.16,1638.7,13201.2,9498.29,4574.72,1449.26,54413.38
2025-06-05T01:00:00-05:00,2025-06-05 06:00:00+00:00,2025-06-05T02:00:00-05:00,2025-06-05 07:00:00+00:00,14348.12,1707.54,7453.25,1594.13,12542.37,8879.01,4345.35,1387.65,52257.41
2025-06-05T02:00:00-05:00,2025-06-05 07:00:00+00:00,2025-06-05T03:00:00-05:00,2025-06-05 08:00:00+00:00,14206.5,1603.69,7446.92,1540.43,12015.73,8509.83,4208.94,1406.63,50938.68
2025-06-05T03:00:00-05:00,2025-06-05 08:00:00+00:00,2025-06-05T04:00:00-05:00,2025-06-05 09:00:00+00:00,14019.62,1528.56,7410.21,1570.77,11808.64,8249.45,4141.67,1354.64,50083.56
2025-06-05T04:00:00-05:00,2025-06-05 09:00:00+00:00,2025-06-05T05:00:00-05:00,2025-06-05 10:00:00+00:00,13882.38,1567.77,7366.02,1477.99,11661.69,8196.66,4083.21,1320.75,49556.46
2025-06-05T05:00:00-05:00,2025-06-05 10:00:00+00:00,2025-06-05T06:00:00-05:00,2025-06-05 11:00:00+00:00,14025.15,1595.85,7483.75,1669.66,12141.19,8315.3,4074.87,1367.64,50673.41
2025-06-05T06:00:00-05:00,2025-06-05 11:00:00+00:00,2025-06-05T07:00:00-05:00,2025-06-05 12:00:00+00:00,14257.12,1640.61,7464.74,1597.41,12809.96,8614.36,4153.41,1415.03,51952.64
2025-06-05T07:00:00-05:00,2025-06-05 12:00:00+00:00,2025-06-05T08:00:00-05:00,2025-06-05 13:00:00+00:00,14796.36,1716.29,7514.84,1610.45,13326.9,8896.82,4200.2,1478.0,53539.87
2025-06-05T08:00:00-05:00,2025-06-05 13:00:00+00:00,2025-06-05T09:00:00-05:00,2025-06-05 14:00:00+00:00,15951.8,1798.09,7546.81,1740.06,14009.11,9340.31,4579.39,1464.05,56429.62
2025-06-05T09:00:00-05:00,2025-06-05 14:00:00+00:00,2025-06-05T10:00:00-05:00,2025-06-05 15:00:00+00:00,17152.1,1914.96,7688.01,1801.58,14561.29,9877.59,4878.21,1507.97,59381.71
2025-06-05T10:00:00-05:00,2025-06-05 15:00:00+00:00,2025-06-05T11:00:00-05:00,2025-06-05 16:00:00+00:00,18101.72,2007.36,7918.24,1792.68,15117.56,10434.87,5049.11,1501.42,61922.95
2025-06-05T11:00:00-05:00,2025-06-05 16:00:00+00:00,2025-06-05T12:00:00-05:00,2025-06-05 17:00:00+00:00,18938.44,2130.43,8200.76,1769.2,15387.85,11097.4,5331.96,1652.5,64508.54
2025-06-05T12:00:00-05:00,2025-06-05 17:00:00+00:00,2025-06-05T13:00:00-05:00,2025-06-05 18:00:00+00:00,19585.26,2177.9,8207.59,1941.92,15960.25,11665.9,5656.21,1936.64,67131.67
2025-06-05T13:00:00-05:00,2025-06-05 18:00:00+00:00,2025-06-05T14:00:00-05:00,2025-06-05 19:00:00+00:00,20768.65,2327.64,8054.39,2015.19,16713.19,12446.52,5918.29,1879.03,70122.89
2025-06-05T14:00:00-05:00,2025-06-05 19:00:00+00:00,2025-06-05T15:00:00-05:00,2025-06-05 20:00:00+00:00,21387.66,2469.72,7929.06,1974.61,18064.94,12863.85,6127.59,2006.24,72823.68
2025-06-05T15:00:00-05:00,2025-06-05 20:00:00+00:00,2025-06-05T16:00:00-05:00,2025-06-05 21:00:00+00:00,21211.71,2525.11,7870.85,2063.49,19648.3,13240.47,6237.29,1984.61,74781.83
2025-06-05T16:00:00-05:00,2025-06-05 21:00:00+00:00,2025-06-05T17:00:00-05:00,2025-06-05 22:00:00+00:00,21185.97,2571.8,7661.13,1950.63,20914.95,13590.71,6291.92,2071.67,76238.78
2025-06-05T17:00:00-05:00,2025-06-05 22:00:00+00:00,2025-06-05T18:00:00-05:00,2025-06-05 23:00:00+00:00,20701.77,2517.4,7465.53,1728.17,21529.22,13709.71,6213.33,1970.48,75835.61
2025-06-05T18:00:00-05:00,2025-06-05 23:00:00+00:00,2025-06-05T19:00:00-05:00,2025-06-06 00:00:00+00:00,20042.75,2511.6,7488.12,2059.58,21371.73,13629.96,6087.29,2035.15,75226.18
2025-06-05T19:00:00-05:00,2025-06-06 00:00:00+00:00,2025-06-05T20:00:00-05:00,2025-06-06 01:00:00+00:00,19337.08,2409.18,6803.07,2081.97,20708.48,13167.56,5879.26,1881.63,72268.23
2025-06-05T20:00:00-05:00,2025-06-06 01:00:00+00:00,2025-06-05T21:00:00-05:00,2025-06-06 02:00:00+00:00,18782.68,2335.86,6451.5,1809.14,19965.96,12598.9,5623.93,1838.33,69406.31
2025-06-05T21:00:00-05:00,2025-06-06 02:00:00+00:00,2025-06-05T22:00:00-05:00,2025-06-06 03:00:00+00:00,18318.82,2236.26,6450.6,1786.54,19494.61,12147.23,5423.36,1803.56,67660.97
2025-06-05T22:00:00-05:00,2025-06-06 03:00:00+00:00,2025-06-05T23:00:00-05:00,2025-06-06 04:00:00+00:00,17456.67,2149.98,6607.31,1897.95,18519.28,11521.98,5176.99,1811.72,65141.87
2025-06-05T23:00:00-05:00,2025-06-06 04:00:00+00:00,2025-06-06T00:00:00-05:00,2025-06-06 05:00:00+00:00,16534.11,2034.53,7309.52,1852.5,17142.71,10724.36,4840.07,1701.65,62139.45
2025-06-06T00:00:00-05:00,2025-06-06 05:00:00+00:00,2025-06-06T01:00:00-05:00,2025-06-06 06:00:00+00:00,15686.05,1970.05,7434.28,1906.08,16350.13,9920.65,4592.21,1927.26,59786.72
2025-06-06T01:00:00-05:00,2025-06-06 06:00:00+00:00,2025-06-06T02:00:00-05:00,2025-06-06 07:00:00+00:00,15159.97,1941.86,7343.1,1747.13,15568.73,9470.89,4464.0,1615.58,57311.28
