interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,coast,east,far_west,north,north_central,south_central,southern,west,system_total
2025-08-03T17:00:00-05:00,2025-08-03 22:00:00+00:00,2025-08-03T18:00:00-05:00,2025-08-03 23:00:00+00:00,20219.87,2460.92,7969.87,2587.12,21130.53,14566.7,6680.61,2135.25,77750.87
2025-08-03T18:00:00-05:00,2025-08-03 23:00:00+00:00,2025-08-03T19:00:00-05:00,2025-08-04 00:00:00+00:00,19249.72,2428.17,7958.45,2603.12,21504.6,14674.21,6561.25,2129.65,77109.16
2025-08-03T19:00:00-05:00,2025-08-04 00:00:00+00:00,2025-08-03T20:00:00-05:00,2025-08-04 01:00:00+00:00,18398.34,2375.07,7595.8,2500.84,21125.19,14403.7,6343.24,2083.92,74826.09
2025-08-03T20:00:00-05:00,2025-08-04 01:00:00+00:00,2025-08-03T21:00:00-05:00,2025-08-04 02:00:00+00:00,17848.13,2339.72,7073.29,2329.61,20246.47,13771.0,6185.66,1990.36,71784.24
2025-08-03T21:00:00-05:00,2025-08-04 02:00:00+00:00,2025-08-03T22:00:00-05:00,2025-08-04 03:00:00+00:00,17478.99,2318.03,7302.17,2282.16,19781.4,13267.84,6010.01,2028.82,70469.42
2025-08-03T22:00:00-05:00,2025-08-04 03:00:00+00:00,2025-08-03T23:00:00-05:00,2025-08-04 04:00:00+00:00,16733.36,2240.99,7764.43,2228.23,18780.68,12439.53,5587.1,1891.29,67665.61
2025-08-03T23:00:00-05:00,2025-08-04 04:00:00+00:00,2025-08-04T00:00:00-05:00,2025-08-04 05:00:00+00:00,15755.49,2132.57,7655.39,2122.48,17433.95,11578.08,5246.98,1744.38,63669.32
2025-08-04T00:00:00-05:00,2025-08-04 05:00:00+00:00,2025-08-04T01:00:00-05:00,2025-08-04 06:00:00+00:00,15053.29,1919.17,7639.47,2092.74,16145.25,10626.22,5050.16,1697.91,60224.21
2025-08-04T01:00:00-05:00,2025-08-04 06:00:00+00:00,2025-08-04T02:00:00-05:00,2025-08-04 07:00:00+00:00,14402.69,1790.42,7812.95,1966.42,15285.59,9926.23,4666.88,1608.61,57459.79
2025-08-04T02:00:00-05:00,2025-08-04 07:00:00+00:00,2025-08-04T03:00:00-05:00,2025-08-04 08:00:00+00:00,13945.91,1702.79,7721.39,1896.16,14658.69,9397.92,4442.75,1510.03,55275.64
2025-08-04T03:00:00-05:00,2025-08-04 08:00:00+00:00,2025-08-04T04:00:00-05:00,2025-08-04 09:00:00+00:00,13672.34,1653.93,7501.34,1856.19,14294.05,9039.08,4380.69,1483.22,53880.83
2025-08-04T04:00:00-05:00,2025-08-04 09:00:00+00:00,2025-08-04T05:00:00-05:00,2025-08-04 10:00:00+00:00,13722.51,1657.14,7520.96,1880.72,14092.73,8879.79,4279.65,1474.89,53508.39
2025-08-04T05:00:00-05:00,2025-08-04 10:00:00+00:00,2025-08-04T06:00:00-05:00,2025-08-04 11:00:00+00:00,14087.75,1699.2,7447.63,1901.78,13778.98,8938.99,4281.14,1460.75,53596.22
2025-08-04T06:00:00-05:00,2025-08-04 11:00:00+00:00,2025-08-04T07:00:00-05:00,2025-08-04 12:00:00+00:00,14342.43,1749.1,7524.49,1920.77,13969.04,9146.87,4293.2,1505.53,54451.43
2025-08-04T07:00:00-05:00,2025-08-04 12:00:00+00:00,2025-08-04T08:00:00-05:00,2025-08-04 13:00:00+00:00,14517.14,1781.89,7596.49,1961.86,14100.01,9252.78,4302.17,1524.08,55036.42
2025-08-04T08:00:00-05:00,2025-08-04 13:00:00+00:00,2025-08-04T09:00:00-05:00,2025-08-04 14:00:00+00:00,15921.79,1818.0,8024.66,2133.77,15045.7,9848.87,4572.65,1618.14,58983.58
2025-08-04T09:00:00-05:00,2025-08-04 14:00:00+00:00,2025-08-04T10:00:00-05:00,2025-08-04 15:00:00+00:00,17616.39,1896.62,8340.91,2169.74,15606.47,10281.43,5012.91,1868.19,62792.65
2025-08-04T10:00:00-05:00,2025-08-04 15:00:00+00:00,2025-08-04T11:00:00-05:00,2025-08-04 16:00:00+00:00,17767.86,2111.55,8414.6,2293.65,16548.36,10831.36,5504.46,1985.68,65457.52
2025-08-04T11:00:00-05:00,2025-08-04 16:00:00+00:00,2025-08-04T12:00:00-05:00,2025-08-04 17:00:00+00:00,16686.04,2112.36,8436.82,2375.11,17347.69,10950.14,5827.3,1947.36,65682.81
2025-08-04T12:00:00-05:00,2025-08-04 17:00:00+00:00,2025-08-04T13:00:00-05:00,2025-08-04 18:00:00+00:00,16417.46,1949.25,8338.76,2474.15,18288.77,11197.97,6210.21,1966.55,66843.12
2025-08-04T13:00:00-05:00,2025-08-04 18:00:00+00:00,2025-08-04T14:00:00-05:00,2025-08-04 19:00:00+00:00,16687.39,2051.96,8375.1,2593.77,19623.51,11285.58,6495.12,2043.56,69155.99
2025-08-04T14:00:00-05:00,2025-08-04 19:00:00+00:00,2025-08-04T15:00:00-05:00,2025-08-04 20:00:00+00:00,16994.59,2214.4,8425.38,2692.13,20968.7,11722.64,6631.0,2114.17,71763.02
2025-08-04T15:00:00-05:00,2025-08-04 20:00:00+00:00,2025-08-04T16:00:00-05:00,2025-08-04 21:00:00+00:00,17419.05,2311.65,8442.92,2761.25,22104.96,12036.3,6617.54,2184.35,73878.02
2025-08-04T16:00:00-05:00,2025-08-04 21:00:00+00:00,2025-08-04T17:00:00-05:00,2025-08-04 22:00:00+00:00,18146.46,2362.49,8351.06,2764.74,22758.89,12482.75,6649.97,2227.29,75743.66
2025-08-04T17:00:00-05:00,2025-08-04 22:00:00+00:00,2025-08-04T18:00:00-05:00,2025-08-04 23:00:00+00:00,18537.38,2462.42,8248.62,2801.26,23091.08,12777.55,6601.72,2240.76,76760.8
2025-08-04T18:00:00-05:00,2025-08-04 23:00:00+00:00,2025-08-04T19:00:00-05:00,2025-08-05 00:00:00+00:00,18276.96,2459.26,8215.27,2750.26,22903.95,12697.51,6069.0,2220.73,75592.95
2025-08-04T19:00:00-05:00,2025-08-05 00:00:00+00:00,2025-08-04T20:00:00-05:00,2025-08-05 01:00:00+00:00,17852.8,2390.01,7951.04,2714.42,22131.73,12350.66,5865.19,2161.79,73417.66
2025-08-04T20:00:00-05:00,2025-08-05 01:00:00+00:00,2025-08-04T21:00:00-05:00,2025-08-05 02:00:00+00:00,17465.8,2300.5,7884.33,2564.56,21024.94,11983.61,5624.94,2079.9,70928.59
2025-08-04T21:00:00-05:00,2025-08-05 02:00:00+00:00,2025-08-04T22:00:00-05:00,2025-08-05 03:00:00+00:00,17029.97,2243.32,7986.76,2485.54,20195.92,11525.64,5457.2,2020.46,68944.82
2025-08-04T22:00:00-05:00,2025-08-05 03:00:00+00:00,2025-08-04T23:00:00-05:00,2025-08-05 04:00:00+00:00,16199.36,2108.73,7924.2,2383.08,18822.4,10757.52,5303.33,1939.99,65438.61
2025-08-04T23:00:00-05:00,2025-08-05 04:00:00+00:00,2025-08-05T00:00:00-05:00,2025-08-05 05:00:00+00:00,15328.49,1960.34,7774.62,2222.87,17248.52,9920.42,5049.22,1797.85,61302.33
2025-08-05T00:00:00-05:00,2025-08-05 05:00:00+00:00,2025-08-05T01:00:00-05:00,2025-08-05 06:00:00+00:00,14552.03,1760.3,7760.94,2142.85,15864.85,9172.99,4762.88,1668.13,57684.98
2025-08-05T01:00:00-05:00,2025-08-05 06:00:00+00:00,2025-08-05T02:00:00-05:00,2025-08-05 07:00:00+00:00,13976.67,1686.78,7724.77,2086.07,14856.25,8605.29,4539.1,1577.7,55052.63
2025-08-05T02:00:00-05:00,2025-08-05 07:00:00+00:00,2025-08-05T03:00:00-05:00,2025-08-05 08:00:00+00:00,13591.79,1618.04,7757.17,1973.97,14123.77,8200.5,4358.77,1521.04,53145.05
2025-08-05T03:00:00-05:00,2025-08-05 08:00:00+00:00,2025-08-05T04:00:00-05:00,2025-08-05 09:00:00+00:00,13331.34,1573.89,7727.92,1924.84,13652.93,7962.8,4282.97,1477.0,51933.7
2025-08-05T04:00:00-05:00,2025-08-05 09:00:00+00:00,2025-08-05T05:00:00-05:00,2025-08-05 10:00:00+00:00,13369.56,1561.97,7692.17,1902.69,13428.43,7853.67,4183.96,1452.05,51444.5
2025-08-05T05:00:00-05:00,2025-08-05 10:00:00+00:00,2025-08-05T06:00:00-05:00,2025-08-05 11:00:00+00:00,13666.56,1616.07,7713.0,1910.71,13682.43,7977.27,4221.06,1455.44,52242.53
2025-08-05T06:00:00-05:00,2025-08-05 11:00:00+00:00,2025-08-05T07:00:00-05:00,2025-08-05 12:00:00+00:00,14059.29,1624.55,7602.84,1942.53,14167.42,8217.67,4266.71,1473.95,53354.96
2025-08-05T07:00:00-05:00,2025-08-05 12:00:00+00:00,2025-08-05T08:00:00-05:00,2025-08-05 13:00:00+00:00,14311.78,1663.63,7601.22,2008.15,14679.52,8407.69,4343.4,1459.25,54474.64
2025-08-05T08:00:00-05:00,2025-08-05 13:00:00+00:00,2025-08-05T09:00:00-05:00,2025-08-05 14:00:00+00:00,15621.98,1782.83,8162.58,2140.17,15811.31,9073.01,4580.49,1620.67,58793.03
2025-08-05T09:00:00-05:00,2025-08-05 14:00:00+00:00,2025-08-05T10:00:00-05:00,2025-08-05 15:00:00+00:00,17275.84,2100.53,8595.48,2306.01,17651.46,9994.22,5125.95,1894.73,64944.23
2025-08-05T10:00:00-05:00,2025-08-05 15:00:00+00:00,2025-08-05T11:00:00-05:00,2025-08-05 16:00:00+00:00,17873.95,2345.59,8403.39,2442.24,18966.13,10720.58,5508.86,1785.1,68045.83
2025-08-05T11:00:00-05:00,2025-08-05 16:00:00+00:00,2025-08-05T12:00:00-05:00,2025-08-05 17:00:00+00:00,18757.65,2358.99,8112.58,2454.77,19945.0,11396.1,5702.51,1839.93,70567.54
2025-08-05T12:00:00-05:00,2025-08-05 17:00:00+00:00,2025-08-05T13:00:00-05:00,2025-08-05 18:00:00+00:00,19620.97,2482.57,8197.75,2550.15,21203.63,12170.82,6114.23,1932.11,74272.23
2025-08-05T13:00:00-05:00,2025-08-05 18:00:00+00:00,2025-08-05T14:00:00-05:00,2025-08-05 19:00:00+00:00,20427.12,2533.17,8266.54,2697.26,22380.47,12900.29,6260.42,2023.94,77489.22
2025-08-05T14:00:00-05:00,2025-08-05 19:00:00+00:00,2025-08-05T15:00:00-05:00,2025-08-05 20:00:00+00:00,20808.51,2536.84,8236.95,2833.09,23173.03,13414.3,6280.1,2097.27,79380.09
2025-08-05T15:00:00-05:00,2025-08-05 20:00:00+00:00,2025-08-05T16:00:00-05:00,2025-08-05 21:00:00+00:00,21247.89,2569.72,8034.82,2797.23,24040.53,13897.8,6189.62,2181.51,80959.12
2025-08-05T16:00:00-05:00,2025-08-05 21:00:00+00:00,2025-08-05T17:00:00-05:00,2025-08-05 22:00:00+00:00,21148.15,2561.96,7868.68,2814.14,24349.24,13913.98,6095.49,2245.58,80997.22
2025-08-05T17:00:00-05:00,2025-08-05 22:00:00+00:00,2025-08-05T18:00:00-05:00,2025-08-05 23:00:00+00:00,20707.87,2569.24,7776.67,2810.86,24571.05,14103.08,6207.24,2225.58,80971.59
2025-08-05T18:00:00-05:00,2025-08-05 23:00:00+00:00,2025-08-05T19:00:00-05:00,2025-08-06 00:00:00+00:00,19758.85,2625.54,7921.77,2777.01,24098.66,14325.41,6292.85,2206.71,80006.79
2025-08-05T19:00:00-05:00,2025-08-06 00:00:00+00:00,2025-08-05T20:00:00-05:00,2025-08-06 01:00:00+00:00,19065.83,2501.17,7964.75,2706.58,23143.64,13987.61,6088.78,2170.63,77629.0
2025-08-05T20:00:00-05:00,2025-08-06 01:00:00+00:00,2025-08-05T21:00:00-05:00,2025-08-06 02:00:00+00:00,18559.84,2374.59,7968.83,2623.94,22247.14,13404.31,5923.76,2090.99,75193.4
2025-08-05T21:00:00-05:00,2025-08-06 02:00:00+00:00,2025-08-05T22:00:00-05:00,2025-08-06 03:00:00+00:00,18054.43,2326.45,7937.64,2624.37,21043.88,12817.38,5707.35,2091.69,72603.17
2025-08-05T22:00:00-05:00,2025-08-06 03:00:00+00:00,2025-08-05T23:00:00-05:00,2025-08-06 04:00:00+00:00,17191.57,2132.94,7892.3,2462.25,19496.25,12028.66,5370.23,2006.48,68580.68
2025-08-05T23:00:00-05:00,2025-08-06 04:00:00+00:00,2025-08-06T00:00:00-05:00,2025-08-06 05:00:00+00:00,16332.29,2001.94,7869.11,2360.24,17980.93,11207.85,5111.22,1842.59,64706.17
2025-08-06T00:00:00-05:00,2025-08-06 05:00:00+00:00,2025-08-06T01:00:00-05:00,2025-08-06 06:00:00+00:00,15519.92,1824.09,7863.37,2222.8,16446.29,10323.83,4800.38,1779.38,60780.04
2025-08-06T01:00:00-05:00,2025-08-06 06:00:00+00:00,2025-08-06T02:00:00-05:00,2025-08-06 07:00:00+00:00,14992.29,1761.94,7762.6,2086.72,15437.02,9719.67,4597.0,1649.24,58006.48
