interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,coast,east,far_west,north,north_central,south_central,southern,west,system_total
2025-02-02T22:00:00-06:00,2025-02-03 04:00:00+00:00,2025-02-02T23:00:00-06:00,2025-02-03 05:00:00+00:00,11354.69,1332.06,7405.79,1457.27,11825.81,6876.23,3524.35,989.87,44766.09
2025-02-02T23:00:00-06:00,2025-02-03 05:00:00+00:00,2025-02-03T00:00:00-06:00,2025-02-03 06:00:00+00:00,10852.13,1250.08,7366.58,1413.28,11123.58,6467.0,3335.59,951.66,42759.89
2025-02-03T00:00:00-06:00,2025-02-03 06:00:00+00:00,2025-02-03T01:00:00-06:00,2025-02-03 07:00:00+00:00,10491.67,1227.23,7359.48,1377.88,10593.54,6390.49,3301.12,919.06,41660.47
2025-02-03T01:00:00-06:00,2025-02-03 07:00:00+00:00,2025-02-03T02:00:00-06:00,2025-02-03 08:00:00+00:00,10183.97,1269.49,7332.34,1333.81,10425.92,6038.91,3346.77,989.34,40920.55
2025-02-03T02:00:00-06:00,2025-02-03 08:00:00+00:00,2025-02-03T03:00:00-06:00,2025-02-03 09:00:00+00:00,10030.36,1290.36,7196.5,1441.5,10280.92,5828.21,3030.09,998.21,40096.14
2025-02-03T03:00:00-06:00,2025-02-03 09:00:00+00:00,2025-02-03T04:00:00-06:00,2025-02-03 10:00:00+00:00,10265.18,1151.53,7199.76,1532.92,9924.67,5713.02,2844.06,1035.79,39666.94
2025-02-03T04:00:00-06:00,2025-02-03 10:00:00+00:00,2025-02-03T05:00:00-06:00,2025-02-03 11:00:00+00:00,10284.36,1145.72,7319.37,1369.89,10055.52,5836.53,2799.13,996.11,39806.63
2025-02-03T05:00:00-06:00,2025-02-03 11:00:00+00:00,2025-02-03T06:00:00-06:00,2025-02-03 12:00:00+00:00,10655.29,1225.54,7262.39,1466.89,10906.19,6161.7,2977.12,1148.16,41803.28
2025-02-03T06:00:00-06:00,2025-02-03 12:00:00+00:00,2025-02-03T07:00:00-06:00,2025-02-03 13:00:00+00:00,11336.57,1364.45,7423.85,1549.42,12091.68,6741.22,3179.81,1154.7,44841.7
2025-02-03T07:00:00-06:00,2025-02-03 13:00:00+00:00,2025-02-03T08:00:00-06:00,2025-02-03 14:00:00+00:00,11695.72,1349.63,7347.42,1597.14,12776.16,7079.05,3288.08,1237.59,46370.79
2025-02-03T08:00:00-06:00,2025-02-03 14:00:00+00:00,2025-02-03T09:00:00-06:00,2025-02-03 15:00:00+00:00,12000.14,1266.72,7505.64,1611.36,12818.24,7181.69,3267.55,1319.61,46970.96
2025-02-03T09:00:00-06:00,2025-02-03 15:00:00+00:00,2025-02-03T10:00:00-06:00,2025-02-03 16:00:00+00:00,12393.74,1230.07,7810.83,1608.87,13014.67,7159.87,3298.41,1334.63,47851.1
2025-02-03T10:00:00-06:00,2025-02-03 16:00:00+00:00,2025-02-03T11:00:00-06:00,2025-02-03 17:00:00+00:00,12824.16,1378.18,7388.97,1594.5,12740.02,7105.44,3496.81,1225.83,47753.93
2025-02-03T11:00:00-06:00,2025-02-03 17:00:00+00:00,2025-02-03T12:00:00-06:00,2025-02-03 18:00:00+00:00,13016.41,1355.46,7497.8,1664.51,12861.06,7194.51,3699.95,1186.35,48476.06
2025-02-03T12:00:00-06:00,2025-02-03 18:00:00+00:00,2025-02-03T13:00:00-06:00,2025-02-03 19:00:00+00:00,13192.82,1318.26,7174.78,1564.26,12768.56,7254.78,3870.23,1141.52,48285.21
2025-02-03T13:00:00-06:00,2025-02-03 19:00:00+00:00,2025-02-03T14:00:00-06:00,2025-02-03 20:00:00+00:00,13374.63,1371.24,7264.42,1583.43,13076.63,7488.61,4014.89,1159.67,49333.51
2025-02-03T14:00:00-06:00,2025-02-03 20:00:00+00:00,2025-02-03T15:00:00-06:00,2025-02-03 21:00:00+00:00,13807.93,1391.82,7275.44,1616.54,13224.19,7778.61,4265.61,1185.39,50545.54
2025-02-03T15:00:00-06:00,2025-02-03 21:00:00+00:00,2025-02-03T16:00:00-06:00,2025-02-03 22:00:00+00:00,14011.49,1440.8,7278.45,1617.72,13616.65,8197.13,4304.22,1211.86,51678.33
2025-02-03T16:00:00-06:00,2025-02-03 22:00:00+00:00,2025-02-03T17:00:00-06:00,2025-02-03 23:00:00+00:00,13961.7,1481.87,7297.75,1645.86,13796.86,8458.19,4271.57,1238.07,52151.88
2025-02-03T17:00:00-06:00,2025-02-03 23:00:00+00:00,2025-02-03T18:00:00-06:00,2025-02-04 00:00:00+00:00,13789.4,1529.96,7380.95,1649.88,13884.26,8730.73,4270.15,1167.96,52403.3
2025-02-03T18:00:00-06:00,2025-02-04 00:00:00+00:00,2025-02-03T19:00:00-06:00,2025-02-04 01:00:00+00:00,13827.2,1580.49,7017.9,1615.38,14201.73,8861.98,4290.47,1142.31,52537.46
2025-02-03T19:00:00-06:00,2025-02-04 01:00:00+00:00,2025-02-03T20:00:00-06:00,2025-02-04 02:00:00+00:00,13703.18,1577.85,7149.76,1569.5,14195.82,8803.3,4209.28,1110.56,52319.25
2025-02-03T20:00:00-06:00,2025-02-04 02:00:00+00:00,2025-02-03T21:00:00-06:00,2025-02-04 03:00:00+00:00,13450.78,1576.24,6996.32,1543.9,13847.6,8579.46,4084.42,1184.41,51263.14
2025-02-03T21:00:00-06:00,2025-02-04 03:00:00+00:00,2025-02-03T22:00:00-06:00,2025-02-04 04:00:00+00:00,13050.99,1496.63,7010.27,1557.08,13274.56,8178.61,3913.28,1106.2,49587.61
2025-02-03T22:00:00-06:00,2025-02-04 04:00:00+00:00,2025-02-03T23:00:00-06:00,2025-02-04 05:00:00+00:00,12450.42,1349.48,7273.67,1488.52,12462.24,7615.06,3674.98,997.58,47311.94
2025-02-03T23:00:00-06:00,2025-02-04 05:00:00+00:00,2025-02-04T00:00:00-06:00,2025-02-04 06:00:00+00:00,11859.24,1280.87,7234.64,1384.29,11623.79,7027.54,3375.82,921.3,44707.48
2025-02-04T00:00:00-06:00,2025-02-04 06:00:00+00:00,2025-02-04T01:00:00-06:00,2025-02-04 07:00:00+00:00,11486.62,1363.7,7127.04,1326.89,11048.31,6614.5,3169.98,904.82,43041.85
2025-02-04T01:00:00-06:00,2025-02-04 07:00:00+00:00,2025-02-04T02:00:00-06:00,2025-02-04 08:00:00+00:00,11367.49,1283.14,7113.8,1305.35,10706.93,6523.32,3105.67,922.0,42327.69
2025-02-04T02:00:00-06:00,2025-02-04 08:00:00+00:00,2025-02-04T03:00:00-06:00,2025-02-04 09:00:00+00:00,11054.94,1142.78,7100.5,1317.36,10071.14,6120.0,3075.25,993.78,40875.76
2025-02-04T03:00:00-06:00,2025-02-04 09:00:00+00:00,2025-02-04T04:00:00-06:00,2025-02-04 10:00:00+00:00,10735.97,1130.03,7050.18,1463.38,9902.14,5974.44,3051.37,1061.63,40369.14
2025-02-04T04:00:00-06:00,2025-02-04 10:00:00+00:00,2025-02-04T05:00:00-06:00,2025-02-04 11:00:00+00:00,10860.01,1150.87,7078.72,1552.48,9946.98,6030.38,2976.94,879.45,40475.83
2025-02-04T05:00:00-06:00,2025-02-04 11:00:00+00:00,2025-02-04T06:00:00-06:00,2025-02-04 12:00:00+00:00,11234.48,1212.18,7269.41,1410.86,10743.52,6259.17,2940.42,861.08,41931.13
2025-02-04T06:00:00-06:00,2025-02-04 12:00:00+00:00,2025-02-04T07:00:00-06:00,2025-02-04 13:00:00+00:00,11879.57,1287.73,7344.91,1511.77,11727.13,6778.49,3269.01,920.58,44719.19
2025-02-04T07:00:00-06:00,2025-02-04 13:00:00+00:00,2025-02-04T08:00:00-06:00,2025-02-04 14:00:00+00:00,12154.59,1360.77,7395.34,1574.27,12386.84,7111.78,3398.62,951.39,46333.6
2025-02-04T08:00:00-06:00,2025-02-04 14:00:00+00:00,2025-02-04T09:00:00-06:00,2025-02-04 15:00:00+00:00,12342.54,1398.74,7402.03,1625.85,12567.87,7213.15,3416.7,966.03,46932.9
2025-02-04T09:00:00-06:00,2025-02-04 15:00:00+00:00,2025-02-04T10:00:00-06:00,2025-02-04 16:00:00+00:00,12693.2,1434.27,7426.05,1609.04,12844.48,7356.79,3530.54,1099.17,47993.53
2025-02-04T10:00:00-06:00,2025-02-04 16:00:00+00:00,2025-02-04T11:00:00-06:00,2025-02-04 17:00:00+00:00,13051.59,1444.16,7340.83,1653.05,12839.34,7376.05,3733.96,1113.87,48552.84
2025-02-04T11:00:00-06:00,2025-02-04 17:00:00+00:00,2025-02-04T12:00:00-06:00,2025-02-04 18:00:00+00:00,13413.66,1498.17,7459.85,1658.18,12817.78,7519.28,3781.27,1108.01,49256.21
2025-02-04T12:00:00-06:00,2025-02-04 18:00:00+00:00,2025-02-04T13:00:00-06:00,2025-02-04 19:00:00+00:00,13773.85,1560.06,7330.6,1656.35,12731.66,7772.17,3916.33,1105.95,49846.98
2025-02-04T13:00:00-06:00,2025-02-04 19:00:00+00:00,2025-02-04T14:00:00-06:00,2025-02-04 20:00:00+00:00,14218.93,1519.06,7196.16,1643.87,12656.66,8148.91,4105.32,1134.36,50623.27
2025-02-04T14:00:00-06:00,2025-02-04 20:00:00+00:00,2025-02-04T15:00:00-06:00,2025-02-04 21:00:00+00:00,14554.67,1598.92,7494.08,1725.09,12763.85,8659.39,4310.14,1084.37,52190.5
2025-02-04T15:00:00-06:00,2025-02-04 21:00:00+00:00,2025-02-04T16:00:00-06:00,2025-02-04 22:00:00+00:00,14774.08,1639.54,7583.12,1792.17,12992.64,8783.27,4290.34,1105.0,52960.17
2025-02-04T16:00:00-06:00,2025-02-04 22:00:00+00:00,2025-02-04T17:00:00-06:00,2025-02-04 23:00:00+00:00,14621.64,1793.7,7400.4,1674.21,12912.11,8876.52,4274.3,1193.52,52746.4
2025-02-04T17:00:00-06:00,2025-02-04 23:00:00+00:00,2025-02-04T18:00:00-06:00,2025-02-05 00:00:00+00:00,14256.49,1587.37,7254.92,1676.64,13109.38,8898.27,4098.54,1011.43,51893.03
2025-02-04T18:00:00-06:00,2025-02-05 00:00:00+00:00,2025-02-04T19:00:00-06:00,2025-02-05 01:00:00+00:00,14101.96,1665.75,6867.05,1674.6,13586.73,8952.54,4100.02,1044.77,51993.41
2025-02-04T19:00:00-06:00,2025-02-05 01:00:00+00:00,2025-02-04T20:00:00-06:00,2025-02-05 02:00:00+00:00,13842.21,1664.79,6866.19,1681.45,13599.22,8836.98,4084.14,1055.76,51630.74
2025-02-04T20:00:00-06:00,2025-02-05 02:00:00+00:00,2025-02-04T21:00:00-06:00,2025-02-05 03:00:00+00:00,13456.65,1587.31,6456.84,1658.25,13369.74,8528.78,4040.76,1041.94,50140.27
2025-02-04T21:00:00-06:00,2025-02-05 03:00:00+00:00,2025-02-04T22:00:00-06:00,2025-02-05 04:00:00+00:00,13065.24,1507.83,6639.84,1636.42,12959.14,8177.14,3883.61,998.43,48867.65
2025-02-04T22:00:00-06:00,2025-02-05 04:00:00+00:00,2025-02-04T23:00:00-06:00,2025-02-05 05:00:00+00:00,12447.14,1411.48,6736.19,1486.92,12179.42,7623.05,3673.08,951.9,46509.18
2025-02-04T23:00:00-06:00,2025-02-05 05:00:00+00:00,2025-02-05T00:00:00-06:00,2025-02-05 06:00:00+00:00,11798.99,1335.28,6540.06,1536.06,11378.01,7068.83,3521.36,917.75,44096.34
2025-02-05T00:00:00-06:00,2025-02-05 06:00:00+00:00,2025-02-05T01:00:00-06:00,2025-02-05 07:00:00+00:00,11364.1,1320.53,7051.72,1541.9,10990.42,6670.66,3357.1,1049.1,43345.52
2025-02-05T01:00:00-06:00,2025-02-05 07:00:00+00:00,2025-02-05T02:00:00-06:00,2025-02-05 08:00:00+00:00,10940.33,1252.85,7089.22,1521.73,10571.96,6346.73,3249.98,951.27,41924.06
2025-02-05T02:00:00-06:00,2025-02-05 08:00:00+00:00,2025-02-05T03:00:00-06:00,2025-02-05 09:00:00+00:00,10751.8,1192.88,6766.82,1521.14,10414.44,6146.44,3159.63,934.9,40888.04
2025-02-05T03:00:00-06:00,2025-02-05 09:00:00+00:00,2025-02-05T04:00:00-06:00,2025-02-05 10:00:00+00:00,10691.45,1333.88,6775.33,1516.42,10673.27,6129.12,3035.87,850.31,41005.64
2025-02-05T04:00:00-06:00,2025-02-05 10:00:00+00:00,2025-02-05T05:00:00-06:00,2025-02-05 11:00:00+00:00,10821.71,1326.28,6982.32,1643.42,11038.15,6511.02,3043.48,1024.72,42391.08
2025-02-05T05:00:00-06:00,2025-02-05 11:00:00+00:00,2025-02-05T06:00:00-06:00,2025-02-05 12:00:00+00:00,11275.54,1317.43,6869.36,1648.4,11620.95,6474.06,3016.33,934.96,43157.02
2025-02-05T06:00:00-06:00,2025-02-05 12:00:00+00:00,2025-02-05T07:00:00-06:00,2025-02-05 13:00:00+00:00,11803.38,1345.09,6427.34,1699.54,12701.55,6857.0,3258.34,970.15,45062.39
2025-02-05T07:00:00-06:00,2025-02-05 13:00:00+00:00,2025-02-05T08:00:00-06:00,2025-02-05 14:00:00+00:00,12099.43,1457.33,6247.1,1730.43,13383.02,7221.89,3308.26,1031.14,46478.59
2025-02-05T08:00:00-06:00,2025-02-05 14:00:00+00:00,2025-02-05T09:00:00-06:00,2025-02-05 15:00:00+00:00,12223.49,1537.74,6448.42,1731.88,13574.3,7293.63,3311.5,1015.73,47136.69
2025-02-05T09:00:00-06:00,2025-02-05 15:00:00+00:00,2025-02-05T10:00:00-06:00,2025-02-05 16:00:00+00:00,12668.89,1624.48,6856.06,1780.69,13770.58,7513.68,3433.31,1028.78,48676.47
2025-02-05T10:00:00-06:00,2025-02-05 16:00:00+00:00,2025-02-05T11:00:00-06:00,2025-02-05 17:00:00+00:00,13279.82,1632.65,6950.17,1858.07,13955.02,7657.38,3763.99,1134.51,50231.6
2025-02-05T11:00:00-06:00,2025-02-05 17:00:00+00:00,2025-02-05T12:00:00-06:00,2025-02-05 18:00:00+00:00,13810.01,1569.16,7189.06,1778.38,13910.09,7764.0,3929.15,1321.31,51271.15
2025-02-05T12:00:00-06:00,2025-02-05 18:00:00+00:00,2025-02-05T13:00:00-06:00,2025-02-05 19:00:00+00:00,14211.84,1568.56,7474.6,1776.67,13803.95,7864.18,4017.56,1319.21,52036.58
2025-02-05T13:00:00-06:00,2025-02-05 19:00:00+00:00,2025-02-05T14:00:00-06:00,2025-02-05 20:00:00+00:00,14570.36,1699.56,7534.08,1848.47,13421.97,7818.59,4009.96,1303.59,52206.58
2025-02-05T14:00:00-06:00,2025-02-05 20:00:00+00:00,2025-02-05T15:00:00-06:00,2025-02-05 21:00:00+00:00,14719.4,1626.52,7754.12,1714.53,13179.52,7770.87,4239.35,1229.07,52233.37
2025-02-05T15:00:00-06:00,2025-02-05 21:00:00+00:00,2025-02-05T16:00:00-06:00,2025-02-05 22:00:00+00:00,14812.19,1634.32,7842.4,1685.12,12999.16,7958.46,4399.96,1348.78,52680.39
2025-02-05T16:00:00-06:00,2025-02-05 22:00:00+00:00,2025-02-05T17:00:00-06:00,2025-02-05 23:00:00+00:00,14603.25,1617.12,7569.24,1664.33,13027.56,8195.26,4507.71,1318.73,52503.19
2025-02-05T17:00:00-06:00,2025-02-05 23:00:00+00:00,2025-02-05T18:00:00-06:00,2025-02-06 00:00:00+00:00,14322.82,1625.64,7606.55,1621.32,13184.57,8362.82,4428.6,1104.96,52257.28
2025-02-05T18:00:00-06:00,2025-02-06 00:00:00+00:00,2025-02-05T19:00:00-06:00,2025-02-06 01:00:00+00:00,14222.14,1696.75,7361.09,1609.57,13624.28,8506.31,4305.37,1088.75,52414.26
2025-02-05T19:00:00-06:00,2025-02-06 01:00:00+00:00,2025-02-05T20:00:00-06:00,2025-02-06 02:00:00+00:00,14008.16,1659.63,7419.82,1614.6,13847.37,8491.18,4200.57,1123.72,52365.06
2025-02-05T20:00:00-06:00,2025-02-06 02:00:00+00:00,2025-02-05T21:00:00-06:00,2025-02-06 03:00:00+00:00,13684.25,1691.82,7303.22,1568.0,13583.71,8336.75,4078.44,1166.96,51413.15
2025-02-05T21:00:00-06:00,2025-02-06 03:00:00+00:00,2025-02-05T22:00:00-06:00,2025-02-06 04:00:00+00:00,13273.81,1641.84,7336.49,1523.43,13109.51,8063.03,3978.0,1152.73,50078.84
2025-02-05T22:00:00-06:00,2025-02-06 04:00:00+00:00,2025-02-05T23:00:00-06:00,2025-02-06 05:00:00+00:00,12629.77,1538.84,7193.87,1469.32,12346.7,7538.23,3904.58,1109.9,47731.21
2025-02-05T23:00:00-06:00,2025-02-06 05:00:00+00:00,2025-02-06T00:00:00-06:00,2025-02-06 06:00:00+00:00,11970.92,1554.82,7397.85,1441.5,11559.33,6970.03,3650.96,1119.5,45664.91
2025-02-06T00:00:00-06:00,2025-02-06 06:00:00+00:00,2025-02-06T01:00:00-06:00,2025-02-06 07:00:00+00:00,11496.75,1474.42,7417.59,1375.31,11138.59,6618.4,3429.81,1154.37,44105.24
2025-02-06T01:00:00-06:00,2025-02-06 07:00:00+00:00,2025-02-06T02:00:00-06:00,2025-02-06 08:00:00+00:00,11309.66,1346.91,7391.3,1354.43,10581.76,6207.44,3201.46,1099.85,42492.82
2025-02-06T02:00:00-06:00,2025-02-06 08:00:00+00:00,2025-02-06T03:00:00-06:00,2025-02-06 09:00:00+00:00,11189.77,1239.8,7341.95,1344.15,10269.03,6051.56,3178.38,904.9,41519.54
