interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,coast,east,far_west,north,north_central,south_central,southern,west,system_total
2025-10-02T00:00:00-05:00,2025-10-02 05:00:00+00:00,2025-10-02T01:00:00-05:00,2025-10-02 06:00:00+00:00,13814.45,1618.15,7712.05,1863.05,13834.66,8614.83,4312.28,1333.72,53103.18
2025-10-02T01:00:00-05:00,2025-10-02 06:00:00+00:00,2025-10-02T02:00:00-05:00,2025-10-02 07:00:00+00:00,13233.57,1511.4,7691.1,1794.01,13031.29,8057.89,4134.51,1338.89,50792.66
2025-10-02T02:00:00-05:00,2025-10-02 07:00:00+00:00,2025-10-02T03:00:00-05:00,2025-10-02 08:00:00+00:00,12774.98,1579.59,7648.14,1757.3,12374.95,7744.62,4058.8,1408.48,49346.86
2025-10-02T03:00:00-05:00,2025-10-02 08:00:00+00:00,2025-10-02T04:00:00-05:00,2025-10-02 09:00:00+00:00,12466.08,1476.36,7820.87,1708.55,11913.55,7553.53,3766.44,1245.94,47951.3
2025-10-02T04:00:00-05:00,2025-10-02 09:00:00+00:00,2025-10-02T05:00:00-05:00,2025-10-02 10:00:00+00:00,12460.16,1416.97,7845.15,1691.14,11790.85,7258.7,3642.37,1192.67,47298.0
2025-10-02T05:00:00-05:00,2025-10-02 10:00:00+00:00,2025-10-02T06:00:00-05:00,2025-10-02 11:00:00+00:00,12770.69,1481.07,7776.69,1772.76,12166.59,7392.4,3643.05,1203.22,48206.47
2025-10-02T06:00:00-05:00,2025-10-02 11:00:00+00:00,2025-10-02T07:00:00-05:00,2025-10-02 12:00:00+00:00,13259.52,1594.66,7807.1,1820.63,12984.62,7767.02,3809.95,1246.56,50290.07
2025-10-02T07:00:00-05:00,2025-10-02 12:00:00+00:00,2025-10-02T08:00:00-05:00,2025-10-02 13:00:00+00:00,13404.05,1581.9,7815.95,1808.56,13365.02,7943.48,3830.55,1304.25,51053.76
2025-10-02T08:00:00-05:00,2025-10-02 13:00:00+00:00,2025-10-02T09:00:00-05:00,2025-10-02 14:00:00+00:00,14097.08,1597.36,8089.54,1923.82,14023.29,8342.54,3923.22,1336.14,53332.98
2025-10-02T09:00:00-05:00,2025-10-02 14:00:00+00:00,2025-10-02T10:00:00-05:00,2025-10-02 15:00:00+00:00,15718.93,1812.6,8926.61,2058.54,15223.96,9070.49,4555.22,1517.22,58883.56
2025-10-02T10:00:00-05:00,2025-10-02 15:00:00+00:00,2025-10-02T11:00:00-05:00,2025-10-02 16:00:00+00:00,16669.35,1782.87,8943.76,2136.02,16722.12,9984.31,4636.63,1587.0,62462.06
2025-10-02T11:00:00-05:00,2025-10-02 16:00:00+00:00,2025-10-02T12:00:00-05:00,2025-10-02 17:00:00+00:00,17124.4,1941.82,8613.14,2256.78,17691.11,10047.21,4918.59,1519.06,64112.13
2025-10-02T12:00:00-05:00,2025-10-02 17:00:00+00:00,2025-10-02T13:00:00-05:00,2025-10-02 18:00:00+00:00,18151.16,2129.92,8430.81,2395.63,18704.21,10825.75,5117.74,1612.84,67368.05
2025-10-02T13:00:00-05:00,2025-10-02 18:00:00+00:00,2025-10-02T14:00:00-05:00,2025-10-02 19:00:00+00:00,18888.07,2314.53,8319.5,2568.95,19494.05,11658.19,5415.52,1780.89,70439.69
2025-10-02T14:00:00-05:00,2025-10-02 19:00:00+00:00,2025-10-02T15:00:00-05:00,2025-10-02 20:00:00+00:00,19412.22,2353.45,8528.09,2687.78,20523.15,12461.66,5681.93,1887.25,73535.54
2025-10-02T15:00:00-05:00,2025-10-02 20:00:00+00:00,2025-10-02T16:00:00-05:00,2025-10-02 21:00:00+00:00,19795.22,2356.12,8615.07,2705.51,21193.71,12855.9,5804.19,1897.6,75223.33
2025-10-02T16:00:00-05:00,2025-10-02 21:00:00+00:00,2025-10-02T17:00:00-05:00,2025-10-02 22:00:00+00:00,19885.53,2390.21,8586.67,2713.36,21806.65,13171.26,5958.77,1933.8,76446.26
2025-10-02T17:00:00-05:00,2025-10-02 22:00:00+00:00,2025-10-02T18:00:00-05:00,2025-10-02 23:00:00+00:00,19471.87,2390.94,8485.17,2700.58,21548.45,13203.23,5834.45,1912.73,75547.42
2025-10-02T18:00:00-05:00,2025-10-02 23:00:00+00:00,2025-10-02T19:00:00-05:00,2025-10-03 00:00:00+00:00,18559.29,2412.37,7940.12,2600.04,20616.39,12860.93,5653.13,1857.33,72499.59
2025-10-02T19:00:00-05:00,2025-10-03 00:00:00+00:00,2025-10-02T20:00:00-05:00,2025-10-03 01:00:00+00:00,17732.63,2266.44,7282.56,2517.5,19664.99,12414.7,5441.25,1825.27,69145.34
2025-10-02T20:00:00-05:00,2025-10-03 01:00:00+00:00,2025-10-02T21:00:00-05:00,2025-10-03 02:00:00+00:00,17043.3,2232.96,7451.4,2518.79,18842.11,11729.59,5309.46,1791.76,66919.37
2025-10-02T21:00:00-05:00,2025-10-03 02:00:00+00:00,2025-10-02T22:00:00-05:00,2025-10-03 03:00:00+00:00,16349.16,2069.9,7631.35,2367.68,17858.8,11030.87,5048.05,1703.78,64059.6
2025-10-02T22:00:00-05:00,2025-10-03 03:00:00+00:00,2025-10-02T23:00:00-05:00,2025-10-03 04:00:00+00:00,15404.37,1929.18,7612.6,2120.55,16592.13,10231.55,4735.26,1500.56,60126.2
2025-10-02T23:00:00-05:00,2025-10-03 04:00:00+00:00,2025-10-03T00:00:00-05:00,2025-10-03 05:00:00+00:00,14507.71,1761.02,7713.39,2001.66,15120.06,9479.21,4408.91,1447.55,56439.53
2025-10-03T00:00:00-05:00,2025-10-03 05:00:00+00:00,2025-10-03T01:00:00-05:00,2025-10-03 06:00:00+00:00,13730.67,1646.99,7785.2,1911.47,14117.76,8766.56,4211.57,1390.93,53561.16
2025-10-03T01:00:00-05:00,2025-10-03 06:00:00+00:00,2025-10-03T02:00:00-05:00,2025-10-03 07:00:00+00:00,13218.55,1549.07,7605.21,1850.34,13269.21,8236.29,4035.16,1405.08,51168.9
2025-10-03T02:00:00-05:00,2025-10-03 07:00:00+00:00,2025-10-03T03:00:00-05:00,2025-10-03 08:00:00+00:00,12840.79,1497.61,7648.59,1861.85,12632.29,7909.45,3963.26,1234.86,49588.69
2025-10-03T03:00:00-05:00,2025-10-03 08:00:00+00:00,2025-10-03T04:00:00-05:00,2025-10-03 09:00:00+00:00,12716.78,1433.66,7798.0,1795.23,12251.37,7611.41,3762.38,1196.32,48565.14
2025-10-03T04:00:00-05:00,2025-10-03 09:00:00+00:00,2025-10-03T05:00:00-05:00,2025-10-03 10:00:00+00:00,12643.24,1422.7,7810.68,1707.25,12038.46,7416.12,3686.84,1162.45,47887.75
2025-10-03T05:00:00-05:00,2025-10-03 10:00:00+00:00,2025-10-03T06:00:00-05:00,2025-10-03 11:00:00+00:00,12970.02,1472.84,7761.97,1826.44,12436.74,7546.53,3688.89,1174.2,48877.63
2025-10-03T06:00:00-05:00,2025-10-03 11:00:00+00:00,2025-10-03T07:00:00-05:00,2025-10-03 12:00:00+00:00,13390.49,1561.49,7653.67,1925.9,13169.31,7915.24,3866.8,1216.12,50699.02
2025-10-03T07:00:00-05:00,2025-10-03 12:00:00+00:00,2025-10-03T08:00:00-05:00,2025-10-03 13:00:00+00:00,13542.66,1573.27,7695.48,1948.89,13558.74,8071.25,3899.63,1243.81,51533.72
2025-10-03T08:00:00-05:00,2025-10-03 13:00:00+00:00,2025-10-03T09:00:00-05:00,2025-10-03 14:00:00+00:00,14205.46,1588.34,8178.24,2102.08,14353.02,8354.47,4161.63,1303.14,54246.39
2025-10-03T09:00:00-05:00,2025-10-03 14:00:00+00:00,2025-10-03T10:00:00-05:00,2025-10-03 15:00:00+00:00,15451.2,1791.65,8889.35,2131.72,15634.03,9116.14,4745.92,1459.97,59219.98
2025-10-03T10:00:00-05:00,2025-10-03 15:00:00+00:00,2025-10-03T11:00:00-05:00,2025-10-03 16:00:00+00:00,16369.52,1928.41,8799.14,2227.96,16930.85,10060.87,5124.76,1511.1,62952.6
2025-10-03T11:00:00-05:00,2025-10-03 16:00:00+00:00,2025-10-03T12:00:00-05:00,2025-10-03 17:00:00+00:00,17398.45,1967.42,8704.56,2253.49,17912.88,10518.07,5187.77,1534.42,65477.07
2025-10-03T12:00:00-05:00,2025-10-03 17:00:00+00:00,2025-10-03T13:00:00-05:00,2025-10-03 18:00:00+00:00,17982.6,2186.14,8454.21,2353.22,18981.75,11095.8,5264.77,1651.84,67970.33
2025-10-03T13:00:00-05:00,2025-10-03 18:00:00+00:00,2025-10-03T14:00:00-05:00,2025-10-03 19:00:00+00:00,18508.68,2271.91,8270.3,2463.09,20279.91,11728.98,5556.96,1764.69,70844.53
2025-10-03T14:00:00-05:00,2025-10-03 19:00:00+00:00,2025-10-03T15:00:00-05:00,2025-10-03 20:00:00+00:00,19032.3,2307.24,8328.99,2574.43,21415.85,12230.67,5849.17,1774.96,73513.61
2025-10-03T15:00:00-05:00,2025-10-03 20:00:00+00:00,2025-10-03T16:00:00-05:00,2025-10-03 21:00:00+00:00,19459.0,2354.48,8344.9,2629.84,21775.66,12616.59,5941.87,1843.78,74966.12
2025-10-03T16:00:00-05:00,2025-10-03 21:00:00+00:00,2025-10-03T17:00:00-05:00,2025-10-03 22:00:00+00:00,19435.76,2412.19,8341.85,2647.71,22081.65,12808.16,5895.28,1894.6,75517.18
2025-10-03T17:00:00-05:00,2025-10-03 22:00:00+00:00,2025-10-03T18:00:00-05:00,2025-10-03 23:00:00+00:00,18846.2,2423.99,8269.71,2605.13,21673.17,12782.68,5701.06,1892.53,74194.46
2025-10-03T18:00:00-05:00,2025-10-03 23:00:00+00:00,2025-10-03T19:00:00-05:00,2025-10-04 00:00:00+00:00,17685.95,2530.74,8083.21,2475.42,20514.62,12366.79,5637.47,1821.98,71116.18
2025-10-03T19:00:00-05:00,2025-10-04 00:00:00+00:00,2025-10-03T20:00:00-05:00,2025-10-04 01:00:00+00:00,17045.2,2306.98,7792.59,2378.05,19376.24,11850.22,5462.33,1763.29,67974.9
2025-10-03T20:00:00-05:00,2025-10-04 01:00:00+00:00,2025-10-03T21:00:00-05:00,2025-10-04 02:00:00+00:00,16543.46,2169.17,7816.93,2270.95,18491.94,11376.13,5259.89,1692.69,65621.16
2025-10-03T21:00:00-05:00,2025-10-04 02:00:00+00:00,2025-10-03T22:00:00-05:00,2025-10-04 03:00:00+00:00,16013.74,2058.76,7777.16,2165.89,17650.48,10818.18,5097.68,1701.42,63283.31
2025-10-03T22:00:00-05:00,2025-10-04 03:00:00+00:00,2025-10-03T23:00:00-05:00,2025-10-04 04:00:00+00:00,15173.9,1913.75,7726.83,2035.31,16552.21,10222.76,4839.81,1654.09,60118.66
2025-10-03T23:00:00-05:00,2025-10-04 04:00:00+00:00,2025-10-04T00:00:00-05:00,2025-10-04 05:00:00+00:00,14337.33,1764.15,7551.15,1938.11,15461.56,9569.03,4554.17,1524.83,56700.33
2025-10-04T00:00:00-05:00,2025-10-04 05:00:00+00:00,2025-10-04T01:00:00-05:00,2025-10-04 06:00:00+00:00,13530.3,1626.16,7763.09,1859.57,14347.12,8906.56,4262.13,1427.65,53722.58
2025-10-04T01:00:00-05:00,2025-10-04 06:00:00+00:00,2025-10-04T02:00:00-05:00,2025-10-04 07:00:00+00:00,12961.98,1512.34,7698.77,1828.24,13539.68,8318.34,4094.29,1412.06,51365.69
2025-10-04T02:00:00-05:00,2025-10-04 07:00:00+00:00,2025-10-04T03:00:00-05:00,2025-10-04 08:00:00+00:00,12413.61,1454.37,7580.0,1878.26,12725.78,7832.82,4039.67,1332.6,49257.12
2025-10-04T03:00:00-05:00,2025-10-04 08:00:00+00:00,2025-10-04T04:00:00-05:00,2025-10-04 09:00:00+00:00,12082.35,1402.1,7793.24,1835.98,12227.19,7505.63,3867.22,1249.45,47963.17
2025-10-04T04:00:00-05:00,2025-10-04 09:00:00+00:00,2025-10-04T05:00:00-05:00,2025-10-04 10:00:00+00:00,11863.47,1345.27,7824.34,1724.75,11894.01,7346.35,3816.76,1239.1,47054.05
2025-10-04T05:00:00-05:00,2025-10-04 10:00:00+00:00,2025-10-04T06:00:00-05:00,2025-10-04 11:00:00+00:00,11863.47,1346.63,7786.86,1672.97,11814.71,7285.09,3780.7,1226.33,46776.77
2025-10-04T06:00:00-05:00,2025-10-04 11:00:00+00:00,2025-10-04T07:00:00-05:00,2025-10-04 12:00:00+00:00,11938.28,1377.74,7554.1,1694.74,11871.35,7294.61,3809.15,1240.02,46779.99
2025-10-04T07:00:00-05:00,2025-10-04 12:00:00+00:00,2025-10-04T08:00:00-05:00,2025-10-04 13:00:00+00:00,11966.97,1399.07,7528.77,1711.13,11971.64,7393.4,3811.68,1244.18,47026.85
2025-10-04T08:00:00-05:00,2025-10-04 13:00:00+00:00,2025-10-04T09:00:00-05:00,2025-10-04 14:00:00+00:00,12701.59,1400.75,7922.96,1822.17,12989.59,7837.95,4257.29,1329.5,50261.8
2025-10-04T09:00:00-05:00,2025-10-04 14:00:00+00:00,2025-10-04T10:00:00-05:00,2025-10-04 15:00:00+00:00,14023.06,1685.45,8382.43,1931.19,14729.9,8971.48,4899.66,1487.05,56110.21
2025-10-04T10:00:00-05:00,2025-10-04 15:00:00+00:00,2025-10-04T11:00:00-05:00,2025-10-04 16:00:00+00:00,15421.62,1837.51,8522.68,1978.35,15506.84,9531.79,4787.28,1844.03,59430.1
2025-10-04T11:00:00-05:00,2025-10-04 16:00:00+00:00,2025-10-04T12:00:00-05:00,2025-10-04 17:00:00+00:00,15822.54,1894.42,8025.06,2053.84,16463.32,9925.24,4860.48,1714.6,60759.5
2025-10-04T12:00:00-05:00,2025-10-04 17:00:00+00:00,2025-10-04T13:00:00-05:00,2025-10-04 18:00:00+00:00,16401.76,1841.46,7899.5,2071.35,17205.63,10200.49,5112.79,1650.32,62383.3
2025-10-04T13:00:00-05:00,2025-10-04 18:00:00+00:00,2025-10-04T14:00:00-05:00,2025-10-04 19:00:00+00:00,17094.04,1920.95,7976.09,2187.74,18139.6,10807.95,5309.46,1743.84,65179.67
2025-10-04T14:00:00-05:00,2025-10-04 19:00:00+00:00,2025-10-04T15:00:00-05:00,2025-10-04 20:00:00+00:00,17652.22,2047.95,7808.69,2266.05,18879.77,11225.28,5496.13,1817.97,67194.07
2025-10-04T15:00:00-05:00,2025-10-04 20:00:00+00:00,2025-10-04T16:00:00-05:00,2025-10-04 21:00:00+00:00,18154.09,2143.2,7924.12,2365.83,19684.71,11620.34,5644.23,1879.87,69416.38
2025-10-04T16:00:00-05:00,2025-10-04 21:00:00+00:00,2025-10-04T17:00:00-05:00,2025-10-04 22:00:00+00:00,18424.81,2368.61,8018.17,2441.39,20044.46,11911.47,5790.86,1936.88,70936.65
2025-10-04T17:00:00-05:00,2025-10-04 22:00:00+00:00,2025-10-04T18:00:00-05:00,2025-10-04 23:00:00+00:00,17875.04,2241.3,7879.84,2381.23,19809.14,11968.42,5794.55,1921.88,69871.39
2025-10-04T18:00:00-05:00,2025-10-04 23:00:00+00:00,2025-10-04T19:00:00-05:00,2025-10-05 00:00:00+00:00,17231.06,2191.73,7887.38,2270.55,18869.41,11636.09,5635.38,1819.22,67540.81
2025-10-04T19:00:00-05:00,2025-10-05 00:00:00+00:00,2025-10-04T20:00:00-05:00,2025-10-05 01:00:00+00:00,16638.84,2088.81,7823.96,2200.83,17700.05,11077.78,5353.66,1718.51,64602.44
2025-10-04T20:00:00-05:00,2025-10-05 01:00:00+00:00,2025-10-04T21:00:00-05:00,2025-10-05 02:00:00+00:00,16136.22,2015.89,7771.24,2100.2,17067.47,10600.78,5166.63,1665.64,62524.06
2025-10-04T21:00:00-05:00,2025-10-05 02:00:00+00:00,2025-10-04T22:00:00-05:00,2025-10-05 03:00:00+00:00,15551.34,1910.92,7825.74,2039.25,16345.17,10027.4,4956.12,1603.66,60259.59
2025-10-04T22:00:00-05:00,2025-10-05 03:00:00+00:00,2025-10-04T23:00:00-05:00,2025-10-05 04:00:00+00:00,14883.19,1831.72,7825.9,1916.55,15632.91,9589.58,4703.23,1553.61,57936.7
2025-10-04T23:00:00-05:00,2025-10-05 04:00:00+00:00,2025-10-05T00:00:00-05:00,2025-10-05 05:00:00+00:00,14210.66,1711.23,7809.97,1856.48,14724.23,9061.37,4400.37,1582.86,55357.18
2025-10-05T00:00:00-05:00,2025-10-05 05:00:00+00:00,2025-10-05T01:00:00-05:00,2025-10-05 06:00:00+00:00,13685.16,1622.62,7850.91,1813.61,13836.52,8533.91,4304.53,1502.05,53149.32
2025-10-05T01:00:00-05:00,2025-10-05 06:00:00+00:00,2025-10-05T02:00:00-05:00,2025-10-05 07:00:00+00:00,13089.41,1527.76,7749.62,1723.62,13002.66,8014.64,4069.95,1396.37,50574.04
2025-10-05T02:00:00-05:00,2025-10-05 07:00:00+00:00,2025-10-05T03:00:00-05:00,2025-10-05 08:00:00+00:00,12732.07,1434.73,7819.62,1696.48,12418.42,7639.53,3941.65,1389.42,49071.92
2025-10-05T03:00:00-05:00,2025-10-05 08:00:00+00:00,2025-10-05T04:00:00-05:00,2025-10-05 09:00:00+00:00,12529.15,1420.16,7853.54,1711.17,11987.64,7344.36,3786.16,1350.04,47982.23
2025-10-05T04:00:00-05:00,2025-10-05 09:00:00+00:00,2025-10-05T05:00:00-05:00,2025-10-05 10:00:00+00:00,12145.17,1382.17,7892.36,1660.41,11751.4,7171.86,3698.42,1347.83,47049.62
2025-10-05T05:00:00-05:00,2025-10-05 10:00:00+00:00,2025-10-05T06:00:00-05:00,2025-10-05 11:00:00+00:00,11985.71,1382.04,7736.45,1656.23,11637.07,7072.9,3635.47,1296.8,46402.68
2025-10-05T06:00:00-05:00,2025-10-05 11:00:00+00:00,2025-10-05T07:00:00-05:00,2025-10-05 12:00:00+00:00,11985.94,1394.96,7429.34,1653.93,11658.41,7033.69,3738.89,1315.83,46210.99
2025-10-05T07:00:00-05:00,2025-10-05 12:00:00+00:00,2025-10-05T08:00:00-05:00,2025-10-05 13:00:00+00:00,11935.45,1399.92,7432.3,1654.79,11785.28,7137.88,3729.58,1327.52,46402.72
2025-10-05T08:00:00-05:00,2025-10-05 13:00:00+00:00,2025-10-05T09:00:00-05:00,2025-10-05 14:00:00+00:00,13007.09,1489.28,7519.42,1849.41,13041.68,7857.2,4167.65,1460.78,50392.5
2025-10-05T09:00:00-05:00,2025-10-05 14:00:00+00:00,2025-10-05T10:00:00-05:00,2025-10-05 15:00:00+00:00,14492.99,1716.75,8006.48,1958.81,14812.37,8849.66,4678.16,1693.03,56208.25
2025-10-05T10:00:00-05:00,2025-10-05 15:00:00+00:00,2025-10-05T11:00:00-05:00,2025-10-05 16:00:00+00:00,14592.47,1803.74,7897.57,1912.29,15404.12,9383.91,4888.17,1785.86,57668.13
2025-10-05T11:00:00-05:00,2025-10-05 16:00:00+00:00,2025-10-05T12:00:00-05:00,2025-10-05 17:00:00+00:00,15458.08,1870.34,7661.63,1983.54,16242.19,9705.11,5021.01,1636.73,59578.64
2025-10-05T12:00:00-05:00,2025-10-05 17:00:00+00:00,2025-10-05T13:00:00-05:00,2025-10-05 18:00:00+00:00,16472.83,1911.22,7725.74,2128.39,17437.1,10278.29,4981.05,1678.09,62612.7
2025-10-05T13:00:00-05:00,2025-10-05 18:00:00+00:00,2025-10-05T14:00:00-05:00,2025-10-05 19:00:00+00:00,17392.92,2027.83,7909.13,2205.65,18564.54,10917.96,5291.61,1737.62,66047.26
2025-10-05T14:00:00-05:00,2025-10-05 19:00:00+00:00,2025-10-05T15:00:00-05:00,2025-10-05 20:00:00+00:00,18175.87,2148.8,7963.14,2268.42,19379.22,11465.41,5638.13,1798.16,68837.15
2025-10-05T15:00:00-05:00,2025-10-05 20:00:00+00:00,2025-10-05T16:00:00-05:00,2025-10-05 21:00:00+00:00,18783.56,2217.48,8052.38,2305.68,20064.4,11895.46,5789.09,1840.57,70948.63
2025-10-05T16:00:00-05:00,2025-10-05 21:00:00+00:00,2025-10-05T17:00:00-05:00,2025-10-05 22:00:00+00:00,18981.69,2313.25,8044.35,2389.01,20399.01,12221.17,5977.34,1878.67,72204.5
2025-10-05T17:00:00-05:00,2025-10-05 22:00:00+00:00,2025-10-05T18:00:00-05:00,2025-10-05 23:00:00+00:00,18868.02,2343.33,8049.66,2425.3,20408.32,12313.94,5875.13,1881.57,72165.26
2025-10-05T18:00:00-05:00,2025-10-05 23:00:00+00:00,2025-10-05T19:00:00-05:00,2025-10-06 00:00:00+00:00,18156.44,2341.45,7920.6,2365.89,19631.76,12110.06,5685.38,1825.32,70036.91
2025-10-05T19:00:00-05:00,2025-10-06 00:00:00+00:00,2025-10-05T20:00:00-05:00,2025-10-06 01:00:00+00:00,17656.02,2286.82,7740.19,2245.77,18732.11,11641.28,5555.94,1735.45,67593.58
2025-10-05T20:00:00-05:00,2025-10-06 01:00:00+00:00,2025-10-05T21:00:00-05:00,2025-10-06 02:00:00+00:00,17152.34,2270.87,7762.32,2244.54,18032.52,11157.65,5460.31,1701.36,65781.91
2025-10-05T21:00:00-05:00,2025-10-06 02:00:00+00:00,2025-10-05T22:00:00-05:00,2025-10-06 03:00:00+00:00,16476.93,2149.25,7785.52,2190.16,17202.71,10468.67,5232.65,1632.63,63138.52
2025-10-05T22:00:00-05:00,2025-10-06 03:00:00+00:00,2025-10-05T23:00:00-05:00,2025-10-06 04:00:00+00:00,15608.43,1949.52,7764.65,2030.95,16058.39,9718.91,4903.47,1603.09,59637.41
2025-10-05T23:00:00-05:00,2025-10-06 04:00:00+00:00,2025-10-06T00:00:00-05:00,2025-10-06 05:00:00+00:00,14648.28,1792.24,7741.4,1956.82,14874.37,9011.37,4619.6,1520.35,56164.43
2025-10-06T00:00:00-05:00,2025-10-06 05:00:00+00:00,2025-10-06T01:00:00-05:00,2025-10-06 06:00:00+00:00,14006.88,1745.07,7960.41,1861.96,14099.49,8481.98,4324.9,1494.66,53975.35
2025-10-06T01:00:00-05:00,2025-10-06 06:00:00+00:00,2025-10-06T02:00:00-05:00,2025-10-06 07:00:00+00:00,13486.11,1687.15,8009.79,1771.81,13020.71,8016.3,4188.96,1413.47,51594.3
