interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,coast,east,far_west,north,north_central,south_central,southern,west,system_total
2025-01-04T00:00:00-06:00,2025-01-04 06:00:00+00:00,2025-01-04T01:00:00-06:00,2025-01-04 07:00:00+00:00,10478.52,1336.32,7484.48,1521.56,11096.04,6273.18,3218.85,1044.73,42453.68
2025-01-04T01:00:00-06:00,2025-01-04 07:00:00+00:00,2025-01-04T02:00:00-06:00,2025-01-04 08:00:00+00:00,10205.85,1292.37,7420.14,1515.62,10799.43,6132.4,3078.32,1054.81,41498.93
2025-01-04T02:00:00-06:00,2025-01-04 08:00:00+00:00,2025-01-04T03:00:00-06:00,2025-01-04 09:00:00+00:00,9912.16,1284.7,7329.58,1629.54,10575.53,5904.22,2982.53,996.67,40614.92
2025-01-04T03:00:00-06:00,2025-01-04 09:00:00+00:00,2025-01-04T04:00:00-06:00,2025-01-04 10:00:00+00:00,9788.84,1256.59,7332.06,1521.02,10411.39,5821.79,2872.52,943.5,39947.72
2025-01-04T04:00:00-06:00,2025-01-04 10:00:00+00:00,2025-01-04T05:00:00-06:00,2025-01-04 11:00:00+00:00,9731.52,1274.15,7336.39,1570.47,10372.83,5800.89,2858.66,929.98,39874.9
2025-01-04T05:00:00-06:00,2025-01-04 11:00:00+00:00,2025-01-04T06:00:00-06:00,2025-01-04 12:00:00+00:00,9837.08,1303.52,7372.12,1565.1,10689.04,5884.62,2914.21,939.02,40504.71
2025-01-04T06:00:00-06:00,2025-01-04 12:00:00+00:00,2025-01-04T07:00:00-06:00,2025-01-04 13:00:00+00:00,10079.58,1361.91,7327.78,1569.1,11033.01,6068.86,2979.84,973.64,41393.72
2025-01-04T07:00:00-06:00,2025-01-04 13:00:00+00:00,2025-01-04T08:00:00-06:00,2025-01-04 14:00:00+00:00,10312.9,1442.56,7335.49,1581.2,11535.69,6277.76,3039.16,1011.18,42535.93
2025-01-04T08:00:00-06:00,2025-01-04 14:00:00+00:00,2025-01-04T09:00:00-06:00,2025-01-04 15:00:00+00:00,10597.29,1487.08,7367.36,1595.93,12086.25,6516.19,3125.26,1048.71,43824.06
2025-01-04T09:00:00-06:00,2025-01-04 15:00:00+00:00,2025-01-04T10:00:00-06:00,2025-01-04 16:00:00+00:00,10922.6,1590.47,7468.13,1676.94,12674.33,6901.94,3280.69,1096.19,45611.28
2025-01-04T10:00:00-06:00,2025-01-04 16:00:00+00:00,2025-01-04T11:00:00-06:00,2025-01-04 17:00:00+00:00,11477.06,1611.01,7987.8,1734.27,12893.17,7090.92,3496.03,1088.67,47378.94
2025-01-04T11:00:00-06:00,2025-01-04 17:00:00+00:00,2025-01-04T12:00:00-06:00,2025-01-04 18:00:00+00:00,11634.92,1570.5,7937.34,1733.4,13285.54,7239.36,3722.2,1105.96,48229.22
2025-01-04T12:00:00-06:00,2025-01-04 18:00:00+00:00,2025-01-04T13:00:00-06:00,2025-01-04 19:00:00+00:00,11807.23,1559.18,7768.81,1601.47,12950.37,7210.13,3831.68,1032.66,47761.54
2025-01-04T13:00:00-06:00,2025-01-04 19:00:00+00:00,2025-01-04T14:00:00-06:00,2025-01-04 20:00:00+00:00,12127.9,1478.46,7942.08,1583.93,12383.8,7110.43,4087.43,1093.06,47807.07
2025-01-04T14:00:00-06:00,2025-01-04 20:00:00+00:00,2025-01-04T15:00:00-06:00,2025-01-04 21:00:00+00:00,11738.83,1455.6,8000.74,1579.94,12259.02,7097.0,4010.71,1160.68,47302.51
2025-01-04T15:00:00-06:00,2025-01-04 21:00:00+00:00,2025-01-04T16:00:00-06:00,2025-01-04 22:00:00+00:00,11639.36,1398.94,7857.12,1585.93,12229.78,7065.96,4090.06,1108.26,46975.41
2025-01-04T16:00:00-06:00,2025-01-04 22:00:00+00:00,2025-01-04T17:00:00-06:00,2025-01-04 23:00:00+00:00,11661.69,1413.57,7606.32,1607.69,12247.88,7160.99,4098.24,1009.48,46805.86
2025-01-04T17:00:00-06:00,2025-01-04 23:00:00+00:00,2025-01-04T18:00:00-06:00,2025-01-05 00:00:00+00:00,11850.7,1508.86,7508.31,1633.83,12633.12,7333.75,4030.54,999.35,47498.46
2025-01-04T18:00:00-06:00,2025-01-05 00:00:00+00:00,2025-01-04T19:00:00-06:00,2025-01-05 01:00:00+00:00,12117.42,1552.53,7423.65,1672.98,13031.1,7585.02,4054.96,1061.45,48499.11
2025-01-04T19:00:00-06:00,2025-01-05 01:00:00+00:00,2025-01-04T20:00:00-06:00,2025-01-05 02:00:00+00:00,12013.65,1557.69,7404.32,1662.24,12910.03,7508.33,3992.16,1093.92,48142.33
2025-01-04T20:00:00-06:00,2025-01-05 02:00:00+00:00,2025-01-04T21:00:00-06:00,2025-01-05 03:00:00+00:00,11823.06,1560.01,7385.13,1651.31,12696.95,7385.18,3904.18,1056.82,47462.64
2025-01-04T21:00:00-06:00,2025-01-05 03:00:00+00:00,2025-01-04T22:00:00-06:00,2025-01-05 04:00:00+00:00,11816.84,1518.14,7366.79,1603.9,12363.56,7203.89,3813.09,1002.33,46688.53
2025-01-04T22:00:00-06:00,2025-01-05 04:00:00+00:00,2025-01-04T23:00:00-06:00,2025-01-05 05:00:00+00:00,11413.64,1460.56,7436.25,1532.71,11866.25,6977.35,3749.04,955.93,45391.73
2025-01-04T23:00:00-06:00,2025-01-05 05:00:00+00:00,2025-01-05T00:00:00-06:00,2025-01-05 06:00:00+00:00,11080.54,1361.58,7503.89,1493.36,11343.04,6632.24,3655.43,911.46,43981.53
2025-01-05T00:00:00-06:00,2025-01-05 06:00:00+00:00,2025-01-05T01:00:00-06:00,2025-01-05 07:00:00+00:00,10665.0,1263.53,7428.63,1456.64,10673.42,6261.6,3552.15,853.12,42154.08
2025-01-05T01:00:00-06:00,2025-01-05 07:00:00+00:00,2025-01-05T02:00:00-06:00,2025-01-05 08:00:00+00:00,10420.29,1217.94,7423.57,1441.96,10232.72,5996.64,3430.42,977.57,41141.11
2025-01-05T02:00:00-06:00,2025-01-05 08:00:00+00:00,2025-01-05T03:00:00-06:00,2025-01-05 09:00:00+00:00,10236.44,1180.67,7476.17,1420.4,9926.17,5837.25,3303.59,910.32,40291.02
2025-01-05T03:00:00-06:00,2025-01-05 09:00:00+00:00,2025-01-05T04:00:00-06:00,2025-01-05 10:00:00+00:00,10099.75,1158.2,7328.97,1571.16,9708.55,5727.84,3144.3,1003.42,39742.19
2025-01-05T04:00:00-06:00,2025-01-05 10:00:00+00:00,2025-01-05T05:00:00-06:00,2025-01-05 11:00:00+00:00,10049.2,1152.14,7241.36,1525.41,9643.49,5672.39,2940.13,997.52,39221.63
2025-01-05T05:00:00-06:00,2025-01-05 11:00:00+00:00,2025-01-05T06:00:00-06:00,2025-01-05 12:00:00+00:00,10136.32,1159.06,7370.07,1499.43,9689.15,5725.52,3003.69,875.34,39458.58
2025-01-05T06:00:00-06:00,2025-01-05 12:00:00+00:00,2025-01-05T07:00:00-06:00,2025-01-05 13:00:00+00:00,10320.43,1217.23,7481.79,1556.09,10023.06,5888.31,3142.66,864.41,40493.99
2025-01-05T07:00:00-06:00,2025-01-05 13:00:00+00:00,2025-01-05T08:00:00-06:00,2025-01-05 14:00:00+00:00,10432.88,1271.78,7489.67,1604.17,10450.38,6026.76,3182.73,943.04,41401.42
2025-01-05T08:00:00-06:00,2025-01-05 14:00:00+00:00,2025-01-05T09:00:00-06:00,2025-01-05 15:00:00+00:00,10750.51,1359.13,7621.14,1678.85,11170.12,6236.23,3295.56,1000.01,43111.55
2025-01-05T09:00:00-06:00,2025-01-05 15:00:00+00:00,2025-01-05T10:00:00-06:00,2025-01-05 16:00:00+00:00,11256.55,1418.82,7514.32,1748.59,11952.24,6608.68,3508.59,930.15,44937.95
2025-01-05T10:00:00-06:00,2025-01-05 16:00:00+00:00,2025-01-05T11:00:00-06:00,2025-01-05 17:00:00+00:00,11726.1,1460.46,7575.97,1759.29,12306.75,6666.1,3610.69,1040.27,46145.63
2025-01-05T11:00:00-06:00,2025-01-05 17:00:00+00:00,2025-01-05T12:00:00-06:00,2025-01-05 18:00:00+00:00,12011.57,1478.74,7504.81,1685.03,12800.41,6654.57,3744.46,1060.18,46939.76
2025-01-05T12:00:00-06:00,2025-01-05 18:00:00+00:00,2025-01-05T13:00:00-06:00,2025-01-05 19:00:00+00:00,12254.62,1494.98,7405.48,1685.82,13267.05,6771.43,3962.51,1169.31,48011.2
2025-01-05T13:00:00-06:00,2025-01-05 19:00:00+00:00,2025-01-05T14:00:00-06:00,2025-01-05 20:00:00+00:00,12469.61,1511.97,7390.69,1680.4,13450.15,6783.06,4140.22,1223.65,48649.76
2025-01-05T14:00:00-06:00,2025-01-05 20:00:00+00:00,2025-01-05T15:00:00-06:00,2025-01-05 21:00:00+00:00,12416.08,1504.82,7405.23,1826.01,13702.21,6777.92,4235.53,1209.58,49077.38
2025-01-05T15:00:00-06:00,2025-01-05 21:00:00+00:00,2025-01-05T16:00:00-06:00,2025-01-05 22:00:00+00:00,12145.41,1480.71,7483.57,1865.13,14106.19,6817.33,4336.13,1195.07,49429.53
2025-01-05T16:00:00-06:00,2025-01-05 22:00:00+00:00,2025-01-05T17:00:00-06:00,2025-01-05 23:00:00+00:00,11758.82,1540.47,7483.77,1907.71,15025.03,6987.46,4297.09,1121.11,50121.46
2025-01-05T17:00:00-06:00,2025-01-05 23:00:00+00:00,2025-01-05T18:00:00-06:00,2025-01-06 00:00:00+00:00,11649.11,1743.24,7498.33,2021.73,16837.4,7255.59,4210.77,1186.14,52402.32
2025-01-05T18:00:00-06:00,2025-01-06 00:00:00+00:00,2025-01-05T19:00:00-06:00,2025-01-06 01:00:00+00:00,11883.09,1966.81,7662.97,2099.81,18524.94,7684.79,4195.72,1285.95,55304.09
2025-01-05T19:00:00-06:00,2025-01-06 01:00:00+00:00,2025-01-05T20:00:00-06:00,2025-01-06 02:00:00+00:00,11830.27,2072.4,7698.73,2129.02,19358.61,8044.17,4086.5,1335.15,56554.84
2025-01-05T20:00:00-06:00,2025-01-06 02:00:00+00:00,2025-01-05T21:00:00-06:00,2025-01-06 03:00:00+00:00,11864.6,2160.58,7822.99,2127.7,19938.48,8018.68,3901.11,1354.0,57188.13
2025-01-05T21:00:00-06:00,2025-01-06 03:00:00+00:00,2025-01-05T22:00:00-06:00,2025-01-06 04:00:00+00:00,11915.35,2224.03,7865.77,2124.29,20087.61,8003.93,3882.19,1330.04,57433.2
2025-01-05T22:00:00-06:00,2025-01-06 04:00:00+00:00,2025-01-05T23:00:00-06:00,2025-01-06 05:00:00+00:00,11833.99,2229.4,7837.49,2094.74,19666.48,7974.16,3642.87,1367.16,56646.3
2025-01-05T23:00:00-06:00,2025-01-06 05:00:00+00:00,2025-01-06T00:00:00-06:00,2025-01-06 06:00:00+00:00,11750.75,2248.13,7777.73,2072.27,19234.71,7941.76,3514.82,1476.9,56017.06
2025-01-06T00:00:00-06:00,2025-01-06 06:00:00+00:00,2025-01-06T01:00:00-06:00,2025-01-06 07:00:00+00:00,11725.74,2251.83,7855.41,2075.61,18929.91,7939.66,3345.79,1460.71,55584.66
2025-01-06T01:00:00-06:00,2025-01-06 07:00:00+00:00,2025-01-06T02:00:00-06:00,2025-01-06 08:00:00+00:00,11778.69,2267.09,7854.39,2108.33,18874.57,8047.14,3244.75,1436.13,55611.08
2025-01-06T02:00:00-06:00,2025-01-06 08:00:00+00:00,2025-01-06T03:00:00-06:00,2025-01-06 09:00:00+00:00,11929.87,2235.38,7864.06,2061.15,18861.64,8211.84,3181.7,1487.96,55833.6
